height_cm,weight_kg,nationality_x,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,short_pos,fee,window,league,season
180,76,England,87,93,Right,3,3,5,2023.0,83,81,38,88,83,92,81,48,68,91,86,81,91,87,90,70,51,77,67,63,44,39,83,87,60,84,94,41,32,7,11,10,11,13,21.0,Left Winger,LW,85000000.0,summer,Premier League,2021
187,80,Gabon,87,87,Right,3,4,4,2021.0,76,91,75,77,84,80,81,76,64,82,91,94,77,88,68,82,75,80,74,78,43,48,93,77,78,88,86,29,36,6,9,15,9,9,32.0,Centre-Forward,CF,4000000.0,winter,Laliga,2021
176,73,France,87,87,Left,4,3,4,2024.0,83,88,83,84,87,87,86,85,82,89,80,79,91,92,83,81,90,86,63,82,73,49,89,85,86,89,49,54,49,14,8,14,13,14,30.0,Centre-Forward,CF,10000000.0,summer,Laliga,2021
191,81,France,86,88,Right,3,3,2,2022.0,42,46,85,78,42,55,46,52,77,79,79,85,62,86,39,52,81,75,86,53,80,87,52,59,43,83,50,87,86,11,11,9,5,14,28.0,Centre-Back,CB,40000000.0,summer,Premier League,2021
196,90,Italy,85,92,Right,3,3,1,2021.0,12,12,12,34,8,28,12,14,24,28,46,54,64,79,38,57,72,34,72,18,30,26,14,50,24,68,25,14,16,89,81,76,83,89,22.0,Goalkeeper,GK,45000000.0,summer,Ligue 1,2021
176,78,Netherlands,85,88,Right,3,3,5,2021.0,83,83,65,81,74,85,85,86,74,84,85,87,80,82,79,87,76,81,81,83,75,28,84,84,73,78,67,31,20,8,14,6,12,10,27.0,Centre-Forward,CF,14000000.0,summer,Laliga,2021
175,69,Netherlands,85,85,Right,3,4,4,2021.0,72,75,78,88,73,85,78,73,81,88,77,76,84,86,88,78,81,93,74,73,75,79,79,79,74,86,87,79,69,16,6,14,12,6,30.0,Central Midfield,CM,6000000.0,summer,Ligue 1,2021
184,76,France,84,88,Right,3,3,4,2024.0,72,85,71,80,75,89,84,54,63,87,88,90,83,82,79,83,70,77,76,79,54,42,84,77,81,82,85,39,36,9,8,8,15,11,26.0,Centre-Forward,CF,15000000.0,winter,Laliga,2021
178,74,France,84,85,Left,2,2,3,2023.0,87,60,71,81,68,78,83,83,73,83,78,78,69,83,78,83,92,85,69,76,76,82,72,74,60,80,88,83,84,6,12,9,6,13,28.0,Left-Back,LB,30000000.0,winter,Premier League,2021
178,68,Norway,83,89,Left,3,2,5,2023.0,84,74,52,83,73,86,81,83,81,85,80,77,85,74,83,76,46,80,55,78,64,65,77,87,63,76,71,49,51,14,15,15,8,10,22.0,Attacking Midfield,AM,90000000.0,summer,Laliga,2021
178,68,Norway,83,89,Left,3,2,5,2023.0,84,74,52,83,73,86,81,83,81,85,80,77,85,74,83,76,46,80,55,78,64,65,77,87,63,76,71,49,51,14,15,15,8,10,22.0,Attacking Midfield,AM,35000000.0,summer,Premier League,2021
184,74,Netherlands,83,87,Right,3,3,3,2025.0,67,79,69,82,80,76,78,65,79,85,67,73,72,85,70,83,71,92,76,80,75,73,84,82,63,85,80,74,68,7,12,8,10,14,24.0,Central Midfield,CM,10000000.0,winter,Premier League,2021
184,74,Netherlands,83,87,Right,3,3,3,2025.0,67,79,69,82,80,76,78,65,79,85,67,73,72,85,70,83,71,92,76,80,75,73,84,82,63,85,80,74,68,7,12,8,10,14,25.0,Central Midfield,CM,10000000.0,summer,Premier League,2021
178,76,Austria,83,85,Right,3,4,3,2022.0,74,81,60,83,82,79,75,78,79,82,76,83,75,86,80,88,71,84,76,88,77,64,83,83,65,80,58,64,59,11,13,14,15,13,27.0,Central Midfield,CM,15000000.0,summer,Ger Bundesliga,2021
189,83,Greece,83,84,Right,3,2,2,2024.0,27,25,80,60,16,54,30,10,61,65,80,83,67,81,60,40,86,69,81,12,86,86,25,22,26,83,85,85,87,8,6,8,15,12,30.0,Centre-Back,CB,2500000.0,winter,Super League 1,2021
173,71,England,83,83,Right,2,4,3,2022.0,86,48,74,80,58,74,86,82,79,83,74,72,73,81,77,75,76,88,64,70,70,79,73,80,66,77,70,83,81,11,14,8,11,10,31.0,Right-Back,RB,14000000.0,winter,Premier League,2021
177,68,Argentina,82,87,Left,1,3,4,2025.0,78,76,57,83,69,85,82,77,83,86,76,77,83,82,80,82,61,78,70,78,78,70,79,85,65,81,32,70,66,10,7,10,15,14,25.0,Attacking Midfield,AM,14000000.0,winter,Laliga,2021
195,94,France,82,86,Right,2,3,1,2021.0,20,19,14,48,16,12,16,16,37,22,56,54,58,79,58,60,72,38,80,14,26,23,17,51,25,64,87,18,12,85,79,80,78,84,28.0,Goalkeeper,GK,10000000.0,summer,Ligue 1,2021
195,94,France,82,86,Right,2,3,1,2021.0,20,19,14,48,16,12,16,16,37,22,56,54,58,79,58,60,72,38,80,14,26,23,17,51,25,64,87,18,12,85,79,80,78,84,28.0,Goalkeeper,GK,2000000.0,summer,Premier League,2021
191,91,France,82,86,Right,1,3,1,2022.0,18,13,17,36,16,22,14,16,27,24,47,46,39,80,55,62,72,39,78,20,17,24,14,50,15,55,43,12,19,80,80,82,82,83,25.0,Goalkeeper,GK,15400000.0,summer,Serie A,2021
188,77,Italy,82,84,Right,2,3,1,2022.0,11,11,12,33,19,19,15,13,31,23,57,56,70,77,30,53,75,30,52,17,25,19,12,44,21,65,13,12,19,82,82,71,79,87,28.0,Goalkeeper,GK,4000000.0,summer,Serie A,2021
192,83,Austria,82,82,Right,3,4,4,2022.0,78,81,79,82,79,78,79,72,74,83,77,82,72,78,80,85,76,76,85,82,77,38,79,81,79,82,18,42,39,14,15,10,10,15,32.0,Centre-Forward,CF,6000000.0,summer,Serie A,2021
183,76,Wales,82,82,Right,3,3,3,2023.0,75,75,58,84,79,81,70,66,80,83,67,68,72,81,74,81,66,89,66,74,74,69,84,81,75,81,51,72,68,6,11,5,10,8,31.0,Central Midfield,CM,2500000.0,winter,Scottish Premiership,2021
183,76,Wales,82,82,Right,3,3,3,2023.0,75,75,58,84,79,81,70,66,80,83,67,68,72,81,74,81,66,89,66,74,74,69,84,81,75,81,51,72,68,6,11,5,10,8,31.0,Central Midfield,CM,2500000.0,summer,Serie A,2021
183,76,Germany,82,82,Left,1,3,3,2022.0,82,77,78,80,71,78,70,58,77,79,84,82,70,84,66,76,91,86,76,68,80,77,84,77,50,75,85,78,79,7,16,15,16,10,27.0,Left Midfield,LM,15000000.0,winter,Serie A,2021
183,74,France,81,85,Right,1,3,3,2023.0,50,85,81,72,72,75,69,41,48,77,78,84,74,82,68,82,85,85,85,66,75,22,84,69,76,76,45,14,16,7,13,11,10,8,24.0,Centre-Forward,CF,12000000.0,summer,Ligue 1,2021
194,94,Serbia,81,82,Left,1,2,1,2021.0,30,20,20,40,20,8,20,9,40,9,39,35,32,76,37,59,50,45,79,17,20,17,9,45,9,59,35,22,20,78,80,79,81,82,29.0,Goalkeeper,GK,2000000.0,summer,Laliga,2021
180,76,Germany,81,81,Left,2,4,4,2023.0,79,80,63,83,80,82,82,69,80,84,67,65,73,83,77,81,65,73,73,79,62,34,85,85,92,87,69,38,29,12,7,5,13,9,33.0,Second Striker,SS,5000000.0,winter,Ger Bundesliga,2021
182,79,Denmark,81,81,Left,2,4,3,2022.0,67,72,83,76,66,74,71,68,79,75,77,77,73,80,72,78,91,89,77,74,84,86,75,73,60,78,82,81,84,8,12,11,14,15,29.0,Central Midfield,CM,6000000.0,summer,Laliga,2021
169,72,Switzerland,81,81,Left,3,4,5,2023.0,79,70,45,80,76,84,88,84,79,82,79,77,83,78,91,87,51,66,71,84,61,55,75,80,65,81,68,49,48,13,12,12,11,11,29.0,Attacking Midfield,AM,6000000.0,summer,Ligue 1,2021
182,75,Netherlands,81,81,Left,2,3,4,2022.0,83,78,48,82,75,81,86,76,82,85,83,77,85,78,75,82,55,77,58,84,63,37,78,84,82,80,19,36,30,9,11,7,7,15,29.0,Attacking Midfield,AM,5500000.0,summer,Eredivisie,2021
173,67,Italy,81,81,Right,3,3,4,2023.0,76,70,72,76,87,77,73,78,75,78,83,79,86,79,81,82,74,86,63,82,79,78,82,76,75,80,70,79,78,9,8,10,11,10,30.0,Right-Back,RB,1870000.0,summer,Serie A,2021
173,67,Italy,81,81,Right,3,3,4,2023.0,76,70,72,76,87,77,73,78,75,78,83,79,86,79,81,82,74,86,63,82,79,78,82,76,75,80,70,79,78,9,8,10,11,10,30.0,Right-Back,RB,2000000.0,summer,Serie A,2021
171,67,Italy,81,81,Left,2,4,4,2021.0,80,76,40,79,75,83,79,77,76,84,84,82,89,81,87,78,51,77,41,82,63,38,76,77,70,79,68,29,29,11,12,6,8,11,27.0,Right Winger,RW,15000000.0,summer,Serie A,2021
171,67,Italy,81,81,Left,2,4,4,2021.0,80,76,40,79,75,83,79,77,76,84,84,82,89,81,87,78,51,77,41,82,63,38,76,77,70,79,68,29,29,11,12,6,8,11,27.0,Right Winger,RW,21000000.0,summer,Serie A,2021
197,84,Netherlands,81,81,Right,1,3,3,2023.0,42,86,88,76,80,65,40,37,48,79,57,72,63,83,44,84,79,85,86,70,83,34,85,65,77,83,61,32,25,11,9,14,16,12,29.0,Centre-Forward,CF,17500000.0,winter,Premier League,2021
178,79,Croatia,80,86,Right,1,5,3,2024.0,71,74,65,80,66,85,66,58,77,79,82,83,78,78,88,77,55,80,69,81,68,26,77,81,66,77,79,55,37,6,14,15,9,14,23.0,Attacking Midfield,AM,30000000.0,summer,Premier League,2021
182,85,Serbia,80,85,Right,1,5,3,2024.0,67,85,77,73,83,80,77,46,58,81,74,76,76,80,77,82,75,75,79,75,62,23,82,70,66,79,38,26,16,8,7,12,9,13,23.0,Centre-Forward,CF,8000000.0,summer,Laliga,2021
180,68,England,80,83,Right,1,3,4,2025.0,78,73,36,81,72,85,76,74,77,82,78,74,85,79,82,75,37,76,61,77,48,44,76,83,58,82,52,49,43,11,6,11,10,13,25.0,Left Winger,LW,117500000.0,summer,Premier League,2021
190,84,Italy,80,83,Right,2,3,2,2023.0,40,33,82,69,35,64,45,25,65,65,58,63,60,78,55,58,83,62,76,39,72,86,28,50,36,70,37,83,80,5,10,5,5,5,26.0,Centre-Back,CB,2000000.0,summer,Serie A,2021
184,82,Australia,80,82,Right,1,4,1,2022.0,23,11,14,40,15,13,23,12,45,24,53,52,53,74,50,62,78,34,65,18,36,23,10,68,25,64,75,20,17,81,75,82,78,82,29.0,Goalkeeper,GK,4000000.0,summer,Laliga,2021
184,82,Australia,80,82,Right,1,4,1,2022.0,23,11,14,40,15,13,23,12,45,24,53,52,53,74,50,62,78,34,65,18,36,23,10,68,25,64,75,20,17,81,75,82,78,82,29.0,Goalkeeper,GK,4000000.0,summer,Premier League,2021
187,78,France,80,81,Left,2,3,1,2024.0,13,11,10,17,10,11,20,19,21,23,44,40,36,78,25,58,62,34,55,10,23,24,10,41,20,63,72,11,12,80,78,77,80,81,30.0,Goalkeeper,GK,4000000.0,summer,Laliga,2021
182,76,Wales,80,81,Left,2,3,3,2024.0,78,58,66,79,48,75,72,48,70,78,73,73,68,78,68,65,74,83,69,52,76,79,64,75,54,74,34,82,80,11,7,6,7,14,26.0,Centre-Back,CB,3500000.0,summer,Premier League,2021
185,74,England,72,79,Left,1,3,2,2021.0,61,36,72,68,43,58,44,40,65,65,74,72,64,69,64,42,78,75,77,39,63,71,37,34,48,71,40,74,72,6,15,10,15,6,26.0,Centre-Back,CB,3500000.0,summer,Premier League,2021
184,80,Argentina,80,80,Left,2,2,4,2022.0,78,76,67,81,77,85,84,81,76,83,74,75,77,78,78,81,56,67,68,80,87,53,79,81,75,79,55,55,54,10,15,11,8,13,29.0,Right Winger,RW,7000000.0,summer,Laliga,2021
181,74,Denmark,80,80,Right,2,3,3,2022.0,79,75,69,80,71,76,80,84,81,80,74,76,74,80,71,85,67,86,73,79,74,78,75,78,64,75,69,78,77,11,9,10,13,13,32.0,Central Midfield,CM,2700000.0,winter,Laliga,2021
188,86,Netherlands,80,80,Right,2,5,2,2023.0,66,80,93,78,84,66,63,69,62,77,54,55,57,81,60,84,84,76,84,69,54,40,85,69,67,76,76,43,37,16,10,8,8,11,31.0,Centre-Forward,CF,4000000.0,summer,Laliga,2021
187,84,Poland,80,80,Right,3,3,3,2022.0,63,72,75,79,74,70,52,62,81,79,67,69,59,81,53,82,74,78,83,78,80,77,72,69,78,80,16,77,72,15,14,8,6,7,31.0,Defensive Midfield,DM,4000000.0,summer,Premier Liga,2021
187,84,Poland,80,80,Right,3,3,3,2022.0,63,72,75,79,74,70,52,62,81,79,67,69,59,81,53,82,74,78,83,78,80,77,72,69,78,80,16,77,72,15,14,8,6,7,32.0,Defensive Midfield,DM,5000000.0,winter,Super League 1,2021
174,74,Ivory Coast,80,80,Right,2,3,3,2022.0,81,55,75,77,61,76,69,30,69,79,77,76,70,78,76,71,92,76,73,55,86,77,70,71,64,75,29,79,82,7,10,15,16,9,28.0,Right-Back,RB,8000000.0,summer,Laliga,2021
182,74,DR Congo,80,80,Right,2,3,4,2021.0,74,84,73,75,78,77,72,54,66,75,91,90,83,81,72,80,84,80,76,74,72,39,84,73,71,75,11,29,21,6,13,6,14,6,30.0,Centre-Forward,CF,3400000.0,winter,Ligue 1,2021
177,73,Kosovo,79,85,Right,1,4,4,2022.0,76,76,53,76,77,85,78,69,69,81,93,84,90,78,82,86,47,76,61,81,67,47,75,74,73,78,38,37,36,7,14,7,14,6,25.0,Right Winger,RW,11000000.0,summer,Premier League,2021
180,76,Austria,79,83,Right,1,3,4,2021.0,80,69,49,77,72,81,77,69,72,81,84,80,80,76,77,69,56,71,66,70,65,71,76,75,67,77,75,70,69,8,13,11,8,8,25.0,Right Midfield,RM,5000000.0,summer,Liga Portugal,2021
180,76,Austria,79,83,Right,1,3,4,2021.0,80,69,49,77,72,81,77,69,72,81,84,80,80,76,77,69,56,71,66,70,65,71,76,75,67,77,75,70,69,8,13,11,8,8,25.0,Right Midfield,RM,5000000.0,summer,Serie A,2021
194,94,Italy,79,83,Right,1,2,1,2023.0,17,14,19,31,20,18,13,15,25,24,46,48,56,77,52,52,52,40,68,17,19,18,12,30,21,63,59,12,19,81,75,69,79,81,26.0,Goalkeeper,GK,4500000.0,summer,Premier League,2021
189,85,France,79,81,Right,2,3,3,2022.0,55,37,71,78,36,77,51,37,73,77,63,65,64,75,56,72,75,78,87,50,85,79,59,70,45,77,71,81,79,11,15,11,14,10,26.0,Defensive Midfield,DM,2500000.0,summer,Premier League,2021
189,85,France,79,81,Right,2,3,3,2022.0,55,37,71,78,36,77,51,37,73,77,63,65,64,75,56,72,75,78,87,50,85,79,59,70,45,77,71,81,79,11,15,11,14,10,27.0,Defensive Midfield,DM,3000000.0,summer,Serie A,2021
193,85,Netherlands,79,80,Right,2,2,1,2022.0,20,15,16,28,13,12,20,15,33,32,45,47,50,78,40,50,67,32,64,14,39,17,13,47,36,60,51,12,14,82,76,67,76,79,30.0,Goalkeeper,GK,5000000.0,summer,Ligue 1,2021
184,78,Algeria,79,80,Right,1,3,2,2021.0,73,41,82,81,49,65,67,49,78,77,68,67,73,78,66,52,80,66,78,49,76,83,67,70,35,78,74,79,81,15,16,9,10,14,29.0,Centre-Back,CB,2500000.0,summer,Laliga,2021
172,70,France,79,79,Right,3,4,3,2021.0,69,80,67,79,78,74,74,70,69,76,85,87,79,79,75,82,83,69,64,73,66,38,83,75,81,80,37,33,39,6,10,8,8,6,34.0,Centre-Forward,CF,1200000.0,summer,Ligue 1,2021
193,91,France,79,79,Left,3,3,3,2021.0,64,82,90,75,81,69,70,65,58,81,40,39,54,81,53,84,82,54,88,66,76,42,82,77,83,79,82,37,20,12,15,11,6,5,34.0,Centre-Forward,CF,2850000.0,summer,Serie A,2021
187,91,France,79,79,Right,2,3,3,2023.0,72,54,68,82,64,83,75,60,80,80,69,84,64,78,58,85,77,91,90,61,85,77,74,74,60,75,77,81,77,14,8,11,10,8,32.0,Central Midfield,CM,3500000.0,summer,Premier League,2021
181,74,Italy,79,79,Right,1,4,3,2022.0,50,82,75,68,80,77,58,54,58,76,82,83,83,82,78,77,84,67,71,71,50,14,84,65,77,72,32,20,15,14,7,10,11,11,34.0,Centre-Forward,CF,1500000.0,summer,Serie A,2021
181,83,Algeria,79,79,Right,2,3,3,2023.0,71,80,76,74,77,76,41,71,63,74,80,87,71,73,74,89,81,78,84,74,79,23,79,72,75,73,51,29,24,10,14,10,8,11,29.0,Centre-Forward,CF,10000000.0,summer,Ligue 1,2021
178,76,Turkey,79,79,Right,3,4,4,2021.0,81,65,53,83,77,85,92,86,80,86,69,62,76,78,77,86,45,71,51,88,57,61,75,80,71,78,73,56,56,9,14,11,6,10,27.0,Defensive Midfield,DM,40000000.0,summer,Serie A,2021
194,95,France,78,88,Right,1,2,3,2023.0,38,29,77,75,28,69,32,27,69,69,68,79,65,71,55,45,74,68,83,31,77,78,37,51,41,74,29,85,79,9,7,9,9,15,22.0,Centre-Back,CB,40000000.0,summer,Premier League,2021
187,68,Netherlands,78,86,Left,2,3,4,2023.0,70,66,42,79,71,81,73,62,73,86,75,77,80,82,68,74,54,76,56,68,42,27,76,84,52,78,77,31,30,14,11,7,5,10,22.0,Attacking Midfield,AM,15000000.0,summer,Ligue 1,2021
179,78,Netherlands,78,85,Right,2,3,4,2024.0,66,82,67,69,74,82,66,57,52,80,89,90,83,78,77,76,73,74,74,70,60,31,77,66,74,74,61,22,16,7,9,9,10,14,22.0,Right Winger,RW,30000000.0,summer,Ger Bundesliga,2021
180,70,Italy,78,84,Right,1,3,3,2023.0,72,54,68,79,64,75,66,60,77,79,56,58,65,73,56,76,57,72,68,75,70,79,57,77,60,68,35,78,75,11,12,11,10,15,23.0,Defensive Midfield,DM,30000000.0,summer,Serie A,2021
190,78,France,78,84,Left,1,2,1,2024.0,12,13,21,28,17,16,15,18,24,25,31,27,21,67,34,55,70,36,68,16,29,25,15,21,19,55,76,12,18,78,74,73,77,84,24.0,Goalkeeper,GK,2300000.0,winter,Ligue 1,2021
184,75,Germany,78,84,Right,1,3,3,2022.0,62,72,70,82,55,83,75,52,73,80,69,69,69,77,68,75,84,80,76,77,85,78,68,76,53,70,52,78,73,15,8,5,13,10,24.0,Central Midfield,CM,8000000.0,summer,Ger Bundesliga,2021
193,82,France,78,84,Right,2,3,1,2021.0,13,6,13,54,9,14,13,12,38,10,48,45,60,69,53,53,73,40,70,9,20,17,4,47,16,59,83,14,12,79,76,70,75,82,22.0,Goalkeeper,GK,7500000.0,summer,Ligue 1,2021
193,82,France,78,84,Right,2,3,1,2021.0,13,6,13,54,9,14,13,12,38,10,48,45,60,69,53,53,73,40,70,9,20,17,4,47,16,59,83,14,12,79,76,70,75,82,22.0,Goalkeeper,GK,13000000.0,summer,Serie A,2021
173,66,Turkey,78,84,Left,1,4,3,2023.0,83,71,58,72,69,83,80,68,65,82,85,79,84,71,82,82,47,67,50,82,27,29,73,73,64,68,45,33,30,9,13,7,9,8,23.0,Right Winger,RW,20000000.0,summer,Ligue 1,2021
173,66,Turkey,78,84,Left,1,4,3,2023.0,83,71,58,72,69,83,80,68,65,82,85,79,84,71,82,82,47,67,50,82,27,29,73,73,64,68,45,33,30,9,13,7,9,8,23.0,Right Winger,RW,20000000.0,summer,Serie A,2021
183,77,Netherlands,78,84,Left,2,2,3,2023.0,76,62,73,81,64,68,68,74,78,75,67,66,66,78,69,75,75,83,76,75,69,79,67,74,86,78,38,75,75,14,8,14,12,10,23.0,Defensive Midfield,DM,14000000.0,summer,Serie A,2021
186,83,Ivory Coast,78,83,Right,1,3,3,2024.0,69,40,71,78,53,75,62,60,74,77,69,79,67,74,65,82,77,74,82,71,85,79,65,72,40,72,54,80,71,11,13,8,14,10,26.0,Defensive Midfield,DM,4000000.0,winter,Premier Liga,2021
187,80,Italy,78,83,Right,2,3,2,2021.0,34,36,80,63,51,62,20,24,58,63,59,61,58,74,59,38,76,61,77,20,76,82,34,32,30,74,73,84,80,14,9,6,9,5,27.0,Centre-Back,CB,2000000.0,summer,Serie A,2021
187,80,Italy,78,83,Right,2,3,2,2021.0,34,36,80,63,51,62,20,24,58,63,59,61,58,74,59,38,76,61,77,20,76,82,34,32,30,74,73,84,80,14,9,6,9,5,27.0,Centre-Back,CB,2000000.0,summer,Serie A,2021
168,62,Italy,78,83,Right,1,4,3,2024.0,75,48,45,83,49,79,75,75,83,84,71,64,75,73,90,69,68,77,60,73,71,74,67,81,73,78,16,73,73,10,6,8,11,13,26.0,Central Midfield,CM,8000000.0,winter,Serie A,2021
179,68,Mali,78,83,Right,1,3,3,2024.0,68,43,62,66,45,73,59,34,56,72,93,94,79,80,73,50,83,91,64,38,78,69,69,56,41,75,78,76,73,9,8,12,10,15,26.0,Right-Back,RB,4000000.0,winter,Ligue 1,2021
187,83,France,78,82,Right,1,2,2,2022.0,68,35,82,70,30,55,34,33,73,65,63,70,61,76,57,44,80,71,83,33,79,77,49,55,56,67,29,79,77,11,15,13,10,10,28.0,Centre-Back,CB,10000000.0,winter,Ligue 1,2021
187,83,France,78,82,Right,1,2,2,2022.0,68,35,82,70,30,55,34,33,73,65,63,70,61,76,57,44,80,71,83,33,79,77,49,55,56,67,29,79,77,11,15,13,10,10,28.0,Centre-Back,CB,10000000.0,winter,Premier Liga,2021
189,87,Germany,78,81,Right,2,3,1,2021.0,14,18,14,38,14,16,12,14,41,23,55,54,51,74,43,59,74,36,64,16,21,13,8,50,19,60,74,11,13,82,72,78,76,81,28.0,Goalkeeper,GK,1200000.0,summer,Premier League,2021
182,70,Albania,78,81,Right,2,3,3,2021.0,74,47,66,75,40,72,40,30,68,74,74,77,74,75,69,68,68,80,66,43,79,78,63,59,40,74,54,80,78,12,6,14,9,11,27.0,Right-Back,RB,5000000.0,summer,Serie A,2021
176,70,France,78,80,Left,1,5,3,2021.0,75,60,71,75,56,78,69,49,72,75,77,76,73,75,75,74,82,80,72,68,74,79,71,64,65,72,74,77,75,11,10,11,14,12,27.0,Left-Back,LB,2000000.0,winter,Ligue 1,2021
170,70,Norway,78,79,Right,1,3,3,2021.0,75,55,63,77,61,73,73,54,67,75,76,77,73,77,90,74,73,91,77,58,81,75,69,74,48,74,9,75,73,15,12,7,10,16,28.0,Right-Back,RB,2800000.0,summer,Super Lig,2021
188,88,Cameroon,78,79,Right,1,4,3,2023.0,39,81,79,68,79,71,54,43,46,75,81,78,72,76,64,79,80,77,85,70,66,18,80,58,74,74,65,19,15,13,12,5,15,5,28.0,Centre-Forward,CF,3000000.0,winter,Serie A,2021
186,70,France,78,79,Right,1,4,4,2023.0,78,72,60,80,58,79,79,71,79,80,68,68,73,75,60,77,66,85,71,80,71,68,78,77,58,77,78,69,63,14,6,12,9,10,28.0,Defensive Midfield,DM,3900000.0,summer,Premier League,2021
177,77,Nigeria,78,78,Right,2,4,4,2021.0,76,67,70,76,64,82,75,61,70,81,77,76,75,76,79,74,66,79,68,69,62,73,72,72,75,75,77,74,71,9,7,8,16,16,30.0,Right Midfield,RM,2000000.0,summer,Premier League,2021
177,77,Nigeria,78,78,Right,2,4,4,2021.0,76,67,70,76,64,82,75,61,70,81,77,76,75,76,79,74,66,79,68,69,62,73,72,72,75,75,77,74,71,9,7,8,16,16,30.0,Right Midfield,RM,5000000.0,summer,Premier Liga,2021
180,70,Italy,78,78,Right,3,4,4,2021.0,79,73,55,79,75,80,74,71,74,82,70,74,72,75,76,87,36,80,60,81,66,67,79,75,83,73,66,63,53,10,4,14,4,14,34.0,Right Midfield,RM,1500000.0,summer,Serie A,2021
180,70,Italy,78,78,Right,3,4,4,2021.0,79,73,55,79,75,80,74,71,74,82,70,74,72,75,76,87,36,80,60,81,66,67,79,75,83,73,66,63,53,10,4,14,4,14,34.0,Right Midfield,RM,2500000.0,summer,Serie A,2021
191,92,New Zealand,78,78,Right,1,3,2,2023.0,46,79,86,67,74,66,69,64,48,75,64,68,60,78,61,81,77,76,86,72,74,40,80,64,81,77,78,30,29,14,16,16,7,16,30.0,Centre-Forward,CF,30000000.0,winter,Premier League,2021
179,75,Morocco,78,78,Right,2,4,4,2021.0,79,72,67,77,69,83,78,78,76,82,75,72,85,77,78,75,79,84,63,74,75,66,71,78,80,72,33,54,55,15,16,11,6,16,31.0,Attacking Midfield,AM,2000000.0,summer,Super Lig,2021
188,77,France,78,78,Right,2,3,2,2023.0,52,49,83,76,49,63,42,53,75,72,64,73,53,78,50,78,75,74,80,66,80,83,61,65,50,75,77,79,81,14,8,14,10,15,31.0,Defensive Midfield,DM,2000000.0,winter,Ligue 1,2021
182,78,Italy,78,78,Right,2,4,3,2022.0,78,33,68,74,41,74,75,39,68,75,72,75,78,72,77,67,77,77,65,51,74,76,64,60,49,72,38,78,78,5,3,5,5,3,28.0,Right-Back,RB,3000000.0,summer,Serie A,2021
196,86,Sweden,78,78,Right,1,2,1,2023.0,20,11,16,32,16,11,18,16,37,18,31,40,32,73,33,57,40,37,75,14,27,20,13,55,26,45,73,12,16,78,77,76,78,78,32.0,Goalkeeper,GK,1500000.0,winter,Premier League,2021
196,86,Sweden,78,78,Right,1,2,1,2023.0,20,11,16,32,16,11,18,16,37,18,31,40,32,73,33,57,40,37,75,14,27,20,13,55,26,45,73,12,16,78,77,76,78,78,31.0,Goalkeeper,GK,1500000.0,summer,Serie A,2021
196,86,Sweden,78,78,Right,1,2,1,2023.0,20,11,16,32,16,11,18,16,37,18,31,40,32,73,33,57,40,37,75,14,27,20,13,55,26,45,73,12,16,78,77,76,78,78,32.0,Goalkeeper,GK,1500000.0,winter,Serie A,2021
185,70,Italy,78,78,Right,2,3,3,2021.0,81,59,69,74,69,76,74,59,68,74,75,75,71,73,68,75,65,79,66,72,75,76,68,64,59,73,37,78,79,11,9,8,6,11,29.0,Right Midfield,RM,7000000.0,summer,Premier League,2021
185,70,Italy,78,78,Right,2,3,3,2021.0,81,59,69,74,69,76,74,59,68,74,75,75,71,73,68,75,65,79,66,72,75,76,68,64,59,73,37,78,79,11,9,8,6,11,29.0,Right Midfield,RM,6000000.0,summer,Serie A,2021
181,80,Italy,77,91,Right,1,4,3,2021.0,70,60,69,82,60,76,75,75,81,79,83,78,74,74,75,75,63,74,79,70,76,74,60,78,64,74,57,74,72,13,9,8,7,7,21.0,Defensive Midfield,DM,14500000.0,summer,Serie A,2021
168,65,England,77,89,Left,1,3,4,2023.0,68,65,37,73,55,85,70,60,60,81,86,82,92,78,92,67,45,75,35,65,48,30,73,69,58,78,12,33,27,7,12,15,15,6,23.0,Right Winger,RW,7750000.0,winter,Liga Portugal,2021
186,75,Sweden,77,87,Left,1,4,3,2024.0,74,70,54,79,44,80,74,47,73,82,82,81,64,80,64,68,57,90,73,76,67,55,73,78,57,78,76,64,58,14,5,10,10,5,21.0,Right Winger,RW,10000000.0,winter,Premier League,2021
174,72,Ivory Coast,77,86,Right,1,3,4,2022.0,78,72,59,73,60,84,78,64,69,81,88,81,86,67,82,80,61,68,63,75,56,41,72,68,55,73,76,42,34,15,8,9,14,16,25.0,Left Winger,LW,14000000.0,winter,Serie A,2021
172,65,Argentina,77,83,Right,1,4,4,2024.0,76,69,60,80,66,83,72,74,76,80,75,73,80,72,85,77,45,62,62,64,82,59,71,82,49,77,31,68,52,11,10,13,7,9,24.0,Right Winger,RW,38400000.0,summer,Premier League,2021
