height_cm,weight_kg,nationality_x,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,age_y,position,short_pos,fee,window,league,season,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
183,70,Italy,70,75,Right,1,2,2,2019,25,Centre-Back,CB,3600000,summer,Serie A,2019,58,12,70,58,49,60,50,30,56,65,69,73,67,70,67,59,70,72,72,48,74,72,32,32,27,68,72,73,72,9,11,12,12,6
176,66,Italy,70,75,Right,1,3,2,2019,24,Right-Back,RB,2000000,summer,Serie A,2019,68,24,56,63,34,60,45,26,49,65,77,73,71,65,75,28,73,82,49,25,59,69,36,20,22,63,63,69,69,8,6,8,8,12
184,80,France,70,75,Right,1,2,3,2020,23,Centre-Forward,CF,11100000,summer,Premier League,2019,48,69,67,57,53,73,47,41,44,70,75,76,71,62,68,76,69,62,69,70,37,22,65,55,75,60,19,20,17,12,14,13,6,16
185,80,Belgium,70,75,Right,1,4,3,2020,24,Centre-Forward,CF,5000000,summer,Eredivisie,2019,44,71,66,65,67,64,42,35,49,66,70,75,69,67,62,74,72,74,76,64,52,13,68,58,65,73,42,16,14,14,11,11,12,10
196,77,England,70,74,Left,1,3,3,2021,26,Centre-Back,CB,22300000,summer,Premier League,2019,70,35,63,65,30,69,45,37,59,65,62,74,58,65,48,41,62,71,81,30,73,70,57,54,45,59,70,71,70,7,10,13,7,15
177,68,Greece,70,74,Right,1,3,3,2019,24,Central Midfield,CM,1000000,summer,Super League 1,2019,69,52,57,72,71,71,69,72,72,69,75,68,73,66,77,76,73,75,68,73,71,67,63,66,65,63,64,67,63,10,7,12,11,9
180,78,Tunisia,70,74,Right,1,2,2,2022,26,Centre-Back,CB,2000000,winter,Super Lig,2019,31,34,64,65,46,57,25,32,68,62,68,66,61,68,58,68,76,62,68,63,67,70,38,37,66,61,74,72,67,6,6,12,5,14
192,87,Kosovo,70,74,Right,1,4,2,2021,25,Centre-Back,CB,2100000,summer,Serie A,2019,24,21,67,48,26,27,24,21,22,42,66,62,47,62,47,33,68,72,79,31,75,71,26,24,34,59,70,73,69,12,8,13,8,7
192,87,Kosovo,70,74,Right,1,4,2,2021,25,Centre-Back,CB,25000000,winter,Serie A,2019,24,21,67,48,26,27,24,21,22,42,66,62,47,62,47,33,68,72,79,31,75,71,26,24,34,59,70,73,69,12,8,13,8,7
192,87,Kosovo,70,74,Right,1,4,2,2021,25,Centre-Back,CB,14200000,winter,Serie A,2019,24,21,67,48,26,27,24,21,22,42,66,62,47,62,47,33,68,72,79,31,75,71,26,24,34,59,70,73,69,12,8,13,8,7
187,83,Czech Republic,70,73,Right,1,3,2,2019,26,Centre-Back,CB,2000000,summer,Jupiler Pro League,2019,54,42,72,61,51,56,39,29,60,68,53,54,61,67,52,67,54,61,76,56,72,66,52,58,49,70,71,71,69,10,12,6,16,7
180,64,Republic of Ireland,70,73,Right,1,3,3,2021,27,Centre-Forward,CF,1400000,winter,Premier League,2019,48,72,67,53,39,71,60,30,53,68,89,86,71,70,67,67,78,67,62,42,46,27,75,55,65,71,23,30,23,9,6,12,8,12
185,83,Netherlands,70,72,Right,1,2,2,2019,28,Centre-Back,CB,1500000,summer,Super League 1,2019,54,34,56,65,24,62,53,33,66,68,76,76,64,67,64,48,63,72,79,35,73,69,63,67,56,60,67,72,67,8,11,15,16,9
187,81,Netherlands,70,72,Right,1,4,3,2020,27,Centre-Forward,CF,1200000,summer,Super Lig,2019,72,68,66,65,58,74,64,60,73,72,63,71,67,68,70,69,76,78,76,70,70,59,67,66,59,67,62,64,59,13,7,9,9,10
186,78,Italy,70,71,Left,1,3,3,2021,27,Attacking Midfield,AM,1000000,summer,Serie A,2019,65,58,45,72,53,70,70,70,70,71,77,76,77,68,74,56,41,78,59,66,38,26,60,72,60,72,44,38,32,12,10,11,7,7
190,75,Croatia,70,70,Left,2,4,3,2020,27,Centre-Forward,CF,2200000,summer,Laliga,2019,41,75,73,58,66,65,44,31,30,69,52,68,59,66,43,70,36,71,76,64,55,24,72,39,65,68,29,35,27,11,14,8,16,15
185,66,United States,69,88,Right,1,3,3,2020,19,Right Midfield,RM,10000000,summer,Ligue 1,2019,55,71,67,61,62,69,63,41,55,66,83,83,75,59,69,70,67,59,59,66,48,22,65,60,60,66,30,26,24,7,9,12,15,14
183,92,United States,69,84,Right,1,3,2,2021,22,Centre-Back,CB,13000000,winter,Premier League,2019,40,17,67,62,26,44,27,30,52,57,61,64,53,65,60,36,72,55,77,16,62,66,27,41,38,60,67,71,67,13,6,8,16,10
170,74,Germany,69,83,Right,1,4,3,2019,21,Right-Back,RB,1500000,summer,Eredivisie,2019,70,57,44,75,51,72,67,66,57,73,77,71,77,65,91,70,76,77,75,54,83,59,59,54,60,59,70,70,65,10,11,10,16,9
170,74,Germany,69,83,Right,1,4,3,2019,21,Right-Back,RB,1500000,summer,Ger Bundesliga,2019,70,57,44,75,51,72,67,66,57,73,77,71,77,65,91,70,76,77,75,54,83,59,59,54,60,59,70,70,65,10,11,10,16,9
190,74,Sweden,69,83,Right,1,3,3,2022,19,Centre-Forward,CF,70000000,summer,Ger Bundesliga,2019,51,69,65,59,74,69,40,35,40,71,79,76,77,66,60,63,67,66,59,57,41,24,71,59,53,61,27,20,16,7,6,9,7,11
190,74,Sweden,69,83,Right,1,3,3,2022,19,Centre-Forward,CF,15000000,summer,Laliga,2019,51,69,65,59,74,69,40,35,40,71,79,76,77,66,60,63,67,66,59,57,41,24,71,59,53,61,27,20,16,7,6,9,7,11
184,77,Switzerland,69,82,Right,1,4,3,2021,22,Central Midfield,CM,14000000,summer,Ger Bundesliga,2019,65,45,52,74,64,66,58,48,72,71,76,78,67,64,70,63,64,77,69,66,57,59,63,68,54,64,67,59,50,6,12,9,7,8
181,72,Slovakia,69,82,Left,1,3,3,2021,21,Central Midfield,CM,3500000,summer,Ger Bundesliga,2019,71,62,38,76,75,64,76,68,63,71,67,64,76,58,78,64,59,58,56,68,49,28,63,69,50,56,35,33,47,12,10,9,9,9
187,75,Poland,69,81,Right,1,3,3,2022,22,Centre-Forward,CF,6750000,winter,Ger Bundesliga,2019,54,72,64,64,56,66,52,32,56,68,77,69,72,64,62,68,68,72,67,52,58,42,74,62,72,68,20,18,16,15,13,9,9,11
187,75,Poland,69,81,Right,1,3,3,2022,22,Centre-Forward,CF,3500000,winter,Serie A,2019,54,72,64,64,56,66,52,32,56,68,77,69,72,64,62,68,68,72,67,52,58,42,74,62,72,68,20,18,16,15,13,9,9,11
174,70,England,69,81,Left,1,3,3,2020,23,Right Winger,RW,21300000,winter,Premier League,2019,58,69,62,64,53,71,59,60,53,70,78,75,74,66,80,63,62,71,64,67,47,26,73,65,61,61,47,31,29,14,8,14,10,7
190,78,Italy,69,81,Right,1,3,3,2019,22,Centre-Forward,CF,7000000,summer,Serie A,2019,37,72,72,56,65,65,52,39,37,67,72,68,59,58,72,65,59,68,76,55,29,10,72,40,67,60,21,24,10,4,5,5,4,3
190,78,Italy,69,81,Right,1,3,3,2019,22,Centre-Forward,CF,1000000,summer,Serie A,2019,37,72,72,56,65,65,52,39,37,67,72,68,59,58,72,65,59,68,76,55,29,10,72,40,67,60,21,24,10,4,5,5,4,3
190,82,Netherlands,69,81,Right,1,3,2,2022,22,Centre-Back,CB,1800000,summer,Jupiler Pro League,2019,32,23,64,70,28,71,62,70,71,70,66,67,63,62,57,63,69,61,72,52,61,65,40,67,46,63,69,72,68,12,13,15,13,11
174,64,England,69,80,Right,1,4,3,2021,22,Right-Back,RB,22000000,winter,Premier League,2019,69,35,62,66,25,69,50,31,60,68,77,72,69,60,81,31,74,66,59,41,70,64,60,48,32,66,70,70,69,9,8,7,11,12
174,70,France,69,80,Right,1,3,2,2019,21,Defensive Midfield,DM,1000000,summer,Laliga,2019,43,45,48,73,37,61,42,35,70,69,79,81,88,64,81,62,73,70,66,33,68,65,44,45,45,64,72,68,65,7,15,9,14,16
194,90,Serbia,69,80,Right,1,2,1,2019,23,Goalkeeper,GK,1500000,summer,Serie A,2019,15,19,15,31,13,17,13,14,25,21,42,41,35,54,41,24,55,26,70,15,24,22,13,36,22,53,20,13,14,70,69,64,70,72
182,81,France,69,80,Left,1,3,3,2020,19,Central Midfield,CM,2000000,summer,Ligue 1,2019,62,53,47,73,55,73,66,65,69,74,71,72,72,62,72,72,62,71,69,51,72,56,68,68,55,65,53,58,55,13,9,10,12,11
178,76,France,69,79,Right,1,2,3,2019,22,Centre-Forward,CF,1300000,summer,Ligue 1,2019,54,69,69,56,49,67,48,31,35,69,78,83,74,59,72,73,85,75,76,55,34,19,66,61,65,60,30,21,29,9,11,16,11,7
172,65,England,69,79,Right,1,5,3,2019,22,Left Winger,LW,7200000,summer,Scottish Premiership,2019,65,59,40,66,36,74,56,32,60,70,85,85,89,59,85,55,54,62,57,61,38,20,59,64,52,62,21,20,17,9,8,6,13,7
188,79,Russia,69,79,Right,1,1,2,2019,23,Centre-Back,CB,1800000,summer,Premier Liga,2019,32,34,71,69,28,42,32,36,65,40,67,64,57,68,51,48,66,63,70,24,55,73,48,37,50,59,70,71,65,7,9,11,13,10
184,71,France,69,79,Right,1,3,2,2019,22,Centre-Back,CB,2000000,summer,Ligue 1,2019,47,25,67,64,32,55,44,28,59,59,66,68,68,63,72,39,77,72,71,30,63,68,57,54,33,65,68,69,69,13,9,8,6,12
177,75,France,69,79,Left,1,3,3,2022,21,Central Midfield,CM,10000000,summer,Ligue 1,2019,68,60,68,74,64,71,65,61,69,72,68,68,60,60,69,66,55,68,64,65,64,61,60,62,59,66,64,73,71,8,9,9,8,9
175,73,Denmark,69,78,Right,1,3,3,2020,24,Attacking Midfield,AM,2000000,summer,Jupiler Pro League,2019,58,69,39,71,55,72,57,55,68,70,79,77,76,62,70,52,72,70,68,65,58,60,69,68,53,64,67,58,42,9,15,14,9,9
177,70,Italy,69,78,Right,1,3,3,2020,22,Right-Back,RB,1000000,summer,Serie A,2019,67,29,53,63,45,65,52,36,49,64,73,72,68,64,69,43,64,69,56,45,63,65,63,48,43,64,69,72,74,7,5,5,13,9
187,75,Bosnia Herzegovina,69,77,Right,1,3,3,2019,24,Centre-Forward,CF,1200000,winter,Jupiler Pro League,2019,62,73,57,63,70,68,48,40,57,70,75,70,70,66,65,70,69,75,66,66,64,16,70,47,66,56,25,16,12,15,11,11,12,11
183,75,Algeria,69,77,Left,1,2,3,2019,23,Left-Back,LB,1300000,summer,Serie A,2019,70,58,58,66,58,73,69,48,60,74,69,72,76,68,60,68,51,69,67,62,68,66,65,50,64,65,65,67,68,8,12,10,15,14
183,75,Algeria,69,77,Left,1,2,3,2019,23,Left-Back,LB,3500000,summer,Serie A,2019,70,58,58,66,58,73,69,48,60,74,69,72,76,68,60,68,51,69,67,62,68,66,65,50,64,65,65,67,68,8,12,10,15,14
175,67,Mali,69,77,Right,1,3,3,2019,23,Central Midfield,CM,5000000,summer,Jupiler Pro League,2019,52,53,64,72,43,70,54,42,69,71,72,72,77,65,77,61,65,74,70,55,75,70,57,64,49,62,67,74,68,9,12,14,8,6
188,88,France,69,76,Right,1,3,3,2019,25,Central Midfield,CM,2500000,summer,Ligue 1,2019,61,63,56,74,51,74,63,62,66,74,63,66,61,65,64,66,61,72,81,67,65,54,64,65,57,70,61,64,48,13,9,10,9,13
190,85,Belgium,69,76,Right,1,3,3,2019,23,Centre-Back,CB,1500000,summer,Jupiler Pro League,2019,62,52,65,71,57,64,61,58,69,69,68,78,59,64,58,75,65,74,76,61,64,66,54,65,54,71,68,68,68,15,14,10,13,11
186,79,Germany,69,76,Right,1,3,3,2020,24,Central Midfield,CM,1800000,summer,Ger Bundesliga,2019,56,44,66,73,46,64,44,43,70,67,66,65,65,72,63,62,67,76,75,51,67,68,50,60,45,67,69,72,69,14,11,6,15,8
187,84,France,69,76,Right,1,3,3,2020,23,Centre-Forward,CF,2500000,summer,Ligue 1,2019,40,72,73,62,52,67,51,36,43,65,64,70,66,59,80,68,80,69,88,54,55,19,71,45,72,64,20,23,18,10,12,12,8,7
187,84,France,69,76,Right,1,3,3,2020,24,Centre-Forward,CF,2500000,summer,Super League,2019,40,72,73,62,52,67,51,36,43,65,64,70,66,59,80,68,80,69,88,54,55,19,71,45,72,64,20,23,18,10,12,12,8,7
181,72,Netherlands,69,75,Right,1,3,3,2020,24,Right-Back,RB,3000000,summer,Eredivisie,2019,68,34,66,66,35,64,46,45,70,69,75,77,63,65,70,65,84,75,70,41,74,64,52,62,42,65,66,70,66,8,11,9,7,16
181,72,Netherlands,69,75,Right,1,3,3,2020,23,Right-Back,RB,3000000,summer,Eredivisie,2019,68,34,66,66,35,64,46,45,70,69,75,77,63,65,70,65,84,75,70,41,74,64,52,62,42,65,66,70,66,8,11,9,7,16
175,79,Norway,69,74,Right,1,3,3,2019,26,Centre-Forward,CF,1600000,summer,Super Lig,2019,58,70,52,66,55,72,65,45,43,73,89,88,85,61,78,72,84,86,72,62,72,43,65,43,52,63,39,29,19,15,6,9,7,15
178,70,Switzerland,69,74,Right,1,3,3,2022,23,Right-Back,RB,1000000,summer,Liga Portugal,2019,64,37,60,62,38,65,43,37,46,64,90,87,66,62,70,66,68,74,68,58,66,67,51,45,53,61,64,66,68,6,10,8,14,8
178,70,Switzerland,69,74,Right,1,3,3,2022,23,Right-Back,RB,1000000,summer,Super League,2019,64,37,60,62,38,65,43,37,46,64,90,87,66,62,70,66,68,74,68,58,66,67,51,45,53,61,64,66,68,6,10,8,14,8
187,73,Italy,69,73,Right,1,4,3,2019,25,Central Midfield,CM,1500000,summer,Serie A,2019,72,55,48,77,59,74,78,65,72,76,72,71,72,64,76,64,56,67,35,71,48,37,65,69,59,70,54,46,45,6,12,11,8,14
187,73,Italy,69,73,Right,1,4,3,2019,25,Central Midfield,CM,3000000,summer,Serie A,2019,72,55,48,77,59,74,78,65,72,76,72,71,72,64,76,64,56,67,35,71,48,37,65,69,59,70,54,46,45,6,12,11,8,14
184,77,Armenia,69,72,Right,1,3,3,2021,26,Centre-Forward,CF,1500000,summer,Ger Bundesliga,2019,58,66,62,67,63,75,57,39,49,71,79,77,76,66,72,65,70,77,68,62,66,22,68,63,60,62,53,25,26,14,15,10,15,10
188,85,France,69,72,Right,1,3,2,2019,26,Centre-Back,CB,2000000,summer,Ligue 1,2019,22,17,72,49,27,29,28,23,34,29,53,52,45,61,48,39,65,64,90,17,71,62,29,33,33,62,72,75,65,6,9,14,9,13
182,82,Italy,69,70,Right,1,3,3,2022,25,Right-Back,RB,9800000,summer,Serie A,2019,68,40,61,65,37,64,57,30,58,64,69,66,71,69,50,65,68,69,70,45,69,67,43,34,37,64,65,73,71,8,10,8,10,7
194,88,Greece,68,83,Right,1,2,2,2022,22,Centre-Back,CB,15000000,summer,Premier League,2019,37,30,66,47,30,41,32,37,48,42,52,60,55,57,39,45,67,64,79,26,65,62,30,37,42,53,70,74,72,12,11,11,10,7
183,75,Italy,68,82,Left,1,2,3,2022,22,Central Midfield,CM,15000000,summer,Serie A,2019,52,42,60,76,48,70,52,45,70,69,72,72,71,67,61,63,61,74,57,41,67,61,62,64,56,64,66,61,60,13,9,7,13,7
176,70,Argentina,68,82,Right,1,3,3,2020,20,Central Midfield,CM,65000000,summer,Premier League,2019,58,63,38,72,38,69,56,58,65,70,70,67,66,68,70,62,63,64,60,51,45,45,63,77,55,69,69,55,51,7,10,14,15,10
176,70,Argentina,68,82,Right,1,3,3,2020,21,Central Midfield,CM,65000000,winter,Premier League,2019,58,63,38,72,38,69,56,58,65,70,70,67,66,68,70,62,63,64,60,51,45,45,63,77,55,69,69,55,51,7,10,14,15,10
188,74,England,68,81,Left,1,3,3,2020,22,Centre-Back,CB,3900000,summer,Premier League,2019,41,29,70,59,33,57,36,36,56,53,52,58,44,59,65,45,71,73,86,33,70,61,43,48,34,67,68,67,65,11,6,14,12,11
191,78,England,68,81,Right,1,3,2,2021,20,Centre-Back,CB,2000000,summer,Ger Bundesliga,2019,34,22,64,69,36,58,44,36,58,61,65,72,62,65,53,49,66,65,70,37,68,65,34,53,48,59,66,68,66,10,11,7,9,14
191,78,England,68,81,Right,1,3,2,2021,20,Centre-Back,CB,4000000,summer,Premier League,2019,34,22,64,69,36,58,44,36,58,61,65,72,62,65,53,49,66,65,70,37,68,65,34,53,48,59,66,68,66,10,11,7,9,14
176,71,Argentina,68,80,Right,1,3,3,2019,22,Defensive Midfield,DM,4000000,summer,Jupiler Pro League,2019,60,55,51,75,43,68,57,49,72,68,69,64,71,65,78,56,59,60,54,52,68,68,52,71,52,65,60,48,44,7,12,13,12,10
176,71,Argentina,68,80,Right,1,3,3,2019,22,Defensive Midfield,DM,4000000,summer,Serie A,2019,60,55,51,75,43,68,57,49,72,68,69,64,71,65,78,56,59,60,54,52,68,68,52,71,52,65,60,48,44,7,12,13,12,10
170,67,Argentina,68,80,Right,1,3,3,2019,20,Attacking Midfield,AM,1200000,summer,Serie A,2019,64,45,51,69,64,76,61,57,55,71,83,75,87,54,68,58,58,59,61,49,40,30,68,69,56,65,50,41,40,6,12,11,6,12
187,71,Austria,68,80,Left,1,2,2,2019,21,Centre-Back,CB,5500000,summer,Ger Bundesliga,2019,62,32,61,59,37,66,37,42,52,68,68,67,62,69,62,36,66,67,63,41,56,66,54,47,45,55,69,70,68,11,15,6,6,7
187,71,Austria,68,80,Left,1,2,2,2019,21,Centre-Back,CB,3500000,summer,Ger Bundesliga,2019,62,32,61,59,37,66,37,42,52,68,68,67,62,69,62,36,66,67,63,41,56,66,54,47,45,55,69,70,68,11,15,6,6,7
176,66,Belgium,68,80,Right,1,3,3,2022,20,Right Winger,RW,3250000,winter,Serie A,2019,73,46,45,69,63,71,70,65,70,70,77,75,76,59,70,60,75,62,47,62,62,60,60,63,41,65,58,63,64,9,6,9,12,12
197,80,Denmark,68,79,Left,1,3,2,2020,23,Central Midfield,CM,16500000,summer,Premier League,2019,44,58,68,70,62,66,61,43,69,69,52,61,54,64,55,74,61,57,77,72,64,65,60,67,46,64,65,70,65,11,7,10,14,13
171,72,Argentina,68,79,Right,1,3,3,2019,22,Right Winger,RW,3000000,summer,Ligue 1,2019,54,55,45,69,38,71,48,52,64,73,66,68,72,67,77,60,92,73,56,59,51,54,63,65,47,58,53,63,59,6,13,13,12,13
171,72,Argentina,68,79,Right,1,3,3,2019,22,Right Winger,RW,3000000,summer,Super League 1,2019,54,55,45,69,38,71,48,52,64,73,66,68,72,67,77,60,92,73,56,59,51,54,63,65,47,58,53,63,59,6,13,13,12,13
167,70,Argentina,68,79,Left,1,2,3,2021,22,Right Winger,RW,1800000,summer,Super League 1,2019,55,50,42,65,45,76,48,42,60,69,85,90,88,61,84,55,74,65,60,58,40,41,62,58,39,63,31,30,32,7,10,12,7,8
185,77,France,68,79,Right,1,3,3,2019,21,Centre-Forward,CF,2500000,summer,Ligue 1,2019,56,67,63,70,63,72,61,58,58,70,71,73,69,63,57,70,69,75,66,68,31,20,65,68,70,57,21,17,20,9,11,6,13,13
185,77,France,68,79,Right,1,3,3,2019,22,Centre-Forward,CF,1500000,summer,Ligue 1,2019,56,67,63,70,63,72,61,58,58,70,71,73,69,63,57,70,69,75,66,68,31,20,65,68,70,57,21,17,20,9,11,6,13,13
182,73,Switzerland,68,79,Right,1,3,3,2020,23,Left Midfield,LM,2000000,summer,Super League,2019,62,72,59,62,46,69,67,64,58,71,84,86,77,54,65,73,53,68,57,68,45,30,65,56,62,55,35,34,35,15,10,12,12,8
185,81,Belgium,68,78,Right,1,3,2,2021,21,Centre-Back,CB,20000000,winter,Jupiler Pro League,2019,31,24,70,68,23,52,21,35,62,63,53,64,50,59,58,46,68,65,75,26,65,65,38,42,42,58,70,65,63,12,10,8,7,7
185,81,Belgium,68,78,Right,1,3,2,2021,21,Centre-Back,CB,3000000,winter,Ligue 1,2019,31,24,70,68,23,52,21,35,62,63,53,64,50,59,58,46,68,65,75,26,65,65,38,42,42,58,70,65,63,12,10,8,7,7
180,84,Netherlands,68,78,Right,1,3,2,2019,21,Centre-Forward,CF,4000000,winter,Ligue 1,2019,40,75,68,58,68,55,59,52,44,63,56,64,53,53,72,75,77,74,79,66,52,20,74,55,70,58,36,19,15,13,8,12,8,10
193,78,Germany,68,77,Right,1,3,2,2021,23,Centre-Back,CB,2500000,summer,Ger Bundesliga,2019,43,35,69,65,35,38,39,26,67,55,55,66,54,62,51,48,69,62,76,29,55,64,29,52,38,49,62,73,69,10,13,13,15,14
193,78,Germany,68,77,Right,1,3,2,2021,23,Centre-Back,CB,1000000,summer,Ger Bundesliga,2019,43,35,69,65,35,38,39,26,67,55,55,66,54,62,51,48,69,62,76,29,55,64,29,52,38,49,62,73,69,10,13,13,15,14
178,74,Denmark,68,77,Left,1,3,3,2020,22,Left-Back,LB,3500000,summer,Ger Bundesliga,2019,63,43,48,65,46,65,55,37,62,68,87,83,86,60,90,52,91,81,53,34,63,63,62,60,41,60,66,65,60,8,8,7,9,11
178,74,Denmark,68,77,Left,1,3,3,2020,23,Left-Back,LB,3500000,winter,Super League,2019,63,43,48,65,46,65,55,37,62,68,87,83,86,60,90,52,91,81,53,34,63,63,62,60,41,60,66,65,60,8,8,7,9,11
190,76,Slovakia,68,77,Right,1,3,2,2022,23,Centre-Back,CB,10500000,summer,Serie A,2019,28,34,69,60,32,51,25,30,58,57,62,68,47,56,65,60,70,58,85,40,65,61,48,46,42,48,67,66,65,13,12,14,12,13
182,78,Italy,68,76,Right,1,3,3,2023,23,Centre-Forward,CF,1100000,winter,Serie A,2019,51,68,65,59,63,66,56,57,50,66,78,76,67,66,74,67,64,61,69,62,70,31,68,58,68,63,50,27,22,13,12,7,14,12
185,75,Belgium,68,76,Right,1,3,3,2021,22,Attacking Midfield,AM,1500000,summer,Jupiler Pro League,2019,66,64,47,69,46,71,62,66,62,69,66,69,68,64,68,75,67,64,58,72,66,45,62,65,52,62,42,57,52,13,10,10,8,14
180,74,Italy,68,76,Left,1,3,3,2019,24,Central Midfield,CM,2500000,summer,Serie A,2019,65,62,64,69,64,68,60,60,67,68,73,71,66,64,86,68,69,72,60,64,61,64,63,68,60,66,54,60,58,10,9,7,15,7
185,79,France,68,76,Left,1,3,3,2021,23,Right Winger,RW,10000000,winter,Ligue 1,2019,74,71,68,65,58,69,77,76,48,72,68,72,71,64,55,72,72,57,73,65,42,17,63,71,66,60,22,21,15,8,13,11,13,6
182,78,Iran,68,76,Left,1,4,2,2020,22,Left-Back,LB,1200000,summer,Jupiler Pro League,2019,73,36,62,68,61,58,69,68,72,67,61,65,68,58,63,72,58,68,65,68,68,68,32,65,43,57,66,68,64,5,5,5,7,5
189,83,Germany,68,75,Right,1,3,3,2019,24,Central Midfield,CM,3150000,summer,Ger Bundesliga,2019,66,50,59,73,38,65,69,74,68,69,64,66,56,64,57,75,65,76,77,61,61,61,60,65,56,64,59,61,57,7,9,10,13,15
187,79,Sweden,68,74,Right,1,3,3,2019,24,Defensive Midfield,DM,2500000,summer,Serie A,2019,62,56,49,69,47,71,68,64,65,72,62,59,75,65,59,65,31,67,64,67,55,55,59,71,48,63,58,62,60,16,15,8,12,11
189,77,Belgium,68,74,Right,1,4,3,2019,24,Centre-Forward,CF,1200000,summer,Ligue 1,2019,58,68,72,68,58,68,36,29,51,71,65,33,67,62,56,72,65,54,77,58,49,19,73,50,59,59,40,18,22,13,10,8,12,7
194,86,Kosovo,68,74,Left,1,4,2,2020,25,Centre-Forward,CF,5600000,summer,Super Lig,2019,35,69,73,54,61,60,58,30,35,63,53,69,49,61,34,75,43,66,88,63,51,18,70,46,67,54,20,25,22,8,9,14,9,10
197,89,Finland,68,73,Left,1,3,1,2023,26,Goalkeeper,GK,5000000,summer,Serie A,2019,15,12,18,20,11,16,12,13,20,18,40,34,32,60,30,17,39,30,55,11,35,20,13,32,19,50,20,13,12,70,67,63,66,68
182,76,France,68,73,Left,1,3,2,2021,24,Left-Back,LB,3100000,summer,Jupiler Pro League,2019,73,51,52,73,52,62,65,68,69,64,71,72,75,64,60,60,75,80,61,52,44,58,62,69,49,59,63,66,65,12,16,7,9,16
186,79,Kosovo,68,73,Right,1,4,2,2020,24,Left Midfield,LM,1200000,summer,Jupiler Pro League,2019,72,35,55,65,47,67,62,58,67,62,69,68,66,66,67,62,65,72,67,49,67,65,62,64,35,60,64,66,68,8,12,10,10,8
191,80,Guinea,68,73,Right,1,3,2,2020,23,Centre-Forward,CF,3000000,summer,Superliga,2019,49,67,71,59,49,61,42,39,47,64,67,76,62,60,59,72,71,68,79,60,58,35,70,49,70,59,45,26,24,11,9,14,8,14
182,77,Italy,68,69,Right,1,4,3,2019,27,Centre-Forward,CF,1600000,summer,Serie A,2019,60,64,48,65,67,67,58,41,57,72,72,83,78,71,80,61,58,89,60,63,48,36,70,63,68,69,20,22,20,5,12,10,13,11
190,75,Italy,67,87,Left,1,3,2,2019,20,Centre-Back,CB,60000000,summer,Serie A,2019,33,26,69,55,35,36,37,36,42,45,52,55,42,56,57,49,71,55,63,25,64,60,43,38,47,52,73,74,68,11,5,9,11,12
183,75,France,67,81,Right,1,3,3,2022,21,Attacking Midfield,AM,25000000,summer,Ligue 1,2019,44,43,58,71,46,75,46,44,66,65,81,77,82,67,63,65,66,60,64,46,48,49,68,65,54,63,20,46,47,10,15,11,16,8
174,75,France,67,80,Right,1,3,3,2020,22,Attacking Midfield,AM,1000000,summer,Ligue 1,2019,64,57,48,74,60,68,62,53,72,68,63,65,65,61,62,61,58,68,57,56,59,32,65,67,53,65,47,47,45,13,5,8,9,7
180,75,Belgium,67,80,Right,1,4,3,2019,20,Defensive Midfield,DM,1000000,summer,Eredivisie,2019,67,54,48,75,60,70,68,57,70,73,65,62,67,57,62,65,44,51,45,56,45,55,58,74,55,68,44,40,33,15,14,9,8,8
184,74,North Macedonia,67,80,Right,1,4,3,2020,19,Central Midfield,CM,16200000,summer,Serie A,2019,50,59,58,70,56,74,57,54,64,71,66,65,74,61,67,67,50,66,62,70,49,40,59,69,58,68,51,61,59,8,5,14,6,15
173,68,France,67,79,Left,1,3,3,2020,21,Left-Back,LB,12000000,summer,Ligue 1,2019,71,59,60,72,58,70,69,59,68,69,70,69,75,62,82,68,59,65,59,65,67,60,60,60,59,63,61,68,67,6,7,10,11,13
173,68,France,67,79,Left,1,3,3,2020,21,Left-Back,LB,2000000,summer,Ligue 1,2019,71,59,60,72,58,70,69,59,68,69,70,69,75,62,82,68,59,65,59,65,67,60,60,60,59,63,61,68,67,6,7,10,11,13
183,75,Netherlands,67,79,Left,1,3,3,2020,18,Centre-Back,CB,5000000,summer,Eredivisie,2019,60,20,65,69,32,61,54,24,69,65,73,72,66,62,53,45,73,65,67,19,64,65,48,62,31,68,66,69,66,8,13,13,6,9
185,77,Sweden,67,79,Right,1,3,2,2021,21,Right-Back,RB,1000000,summer,Allsvenskan,2019,62,23,57,59,27,55,58,37,55,62,76,90,66,59,65,66,62,88,70,41,58,62,40,36,36,64,62,63,64,6,6,11,8,6
185,77,Sweden,67,79,Right,1,3,2,2021,21,Right-Back,RB,1000000,winter,Ger Bundesliga,2019,62,23,57,59,27,55,58,37,55,62,76,90,66,59,65,66,62,88,70,41,58,62,40,36,36,64,62,63,64,6,6,11,8,6
