height_cm,weight_kg,nationality_x,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,age_y,position,short_pos,fee,window,league,season,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
185,75,Turkey,70,80,Right,1,4,4,2017,20,Centre-Forward,CF,25000000,summer,Premier League,2017,56,71,63,64,68,66,71,72,47,70,71,72,75,66,67,76,71,67,76,69,43,29,67,61,68,64,23,33,24,8,14,8,13,13
168,64,Italy,70,80,Left,1,4,3,2017,21,Right Winger,RW,2200000,summer,Serie A,2017,64,50,46,68,60,75,68,43,60,77,91,90,85,58,93,72,49,72,33,60,58,24,56,68,59,64,28,37,35,7,12,14,9,12
176,77,Russia,70,80,Right,1,5,2,2019,22,Left-Back,LB,1000000,summer,Premier Liga,2017,55,34,51,70,45,68,65,67,47,65,83,84,79,61,71,58,51,73,60,56,74,68,48,46,41,55,68,71,74,14,14,12,8,16
181,73,Italy,70,79,Right,1,3,2,2020,23,Attacking Midfield,AM,1400000,summer,Serie A,2017,57,49,53,73,58,67,57,58,68,73,75,69,71,76,75,73,53,75,70,67,59,58,63,65,55,67,40,61,55,5,13,9,8,11
180,69,Belgium,70,79,Right,1,3,2,2019,21,Right-Back,RB,6500000,summer,Serie A,2017,71,28,62,65,28,64,44,33,63,67,77,79,71,63,68,46,70,78,67,30,65,64,47,52,27,54,67,71,69,14,9,15,10,15
177,68,Greece,70,78,Right,1,3,2,2019,22,Central Midfield,CM,1000000,summer,Jupiler Pro League,2017,60,52,45,73,59,64,69,72,72,69,67,60,53,58,72,75,66,73,68,72,71,65,54,65,65,55,68,70,66,10,7,12,11,9
185,67,France,70,77,Right,1,3,3,2019,24,Defensive Midfield,DM,4000000,summer,Ligue 1,2017,66,59,46,73,42,71,68,61,70,73,63,65,71,60,57,49,58,44,58,56,44,21,72,75,49,61,39,41,47,14,6,12,9,10
179,71,Belgium,70,76,Left,1,3,2,2019,23,Central Midfield,CM,1000000,summer,Jupiler Pro League,2017,71,56,53,74,57,62,70,72,72,67,69,64,70,70,70,67,65,75,58,65,64,67,63,72,53,67,47,55,51,8,6,13,8,14
177,73,Australia,70,76,Right,1,4,2,2017,24,Centre-Forward,CF,2000000,winter,Scottish Premiership,2017,57,70,60,63,63,67,66,54,57,66,84,85,85,65,78,66,75,73,69,60,68,41,74,63,64,68,35,29,25,9,15,11,6,13
186,77,Germany,70,76,Right,1,3,2,2020,22,Defensive Midfield,DM,1500000,summer,Ger Bundesliga,2017,54,42,65,72,46,59,50,48,68,65,53,64,64,67,60,58,84,78,73,53,68,68,47,64,51,59,64,70,69,8,13,12,15,8
182,72,Scotland,70,75,Right,1,3,3,2017,25,Central Midfield,CM,3000000,summer,Scottish Premiership,2017,64,51,59,74,13,65,59,53,67,70,70,73,75,67,66,66,66,90,70,64,67,65,45,63,65,75,67,64,59,12,16,11,8,9
180,76,France,70,75,Right,1,3,3,2019,25,Right-Back,RB,9000000,summer,Ligue 1,2017,70,66,60,68,56,74,58,47,61,70,78,87,78,61,68,64,72,72,77,52,74,65,65,41,51,67,65,69,69,12,13,12,9,11
184,89,France,70,75,Left,1,3,2,2019,25,Centre-Back,CB,2700000,summer,Ger Bundesliga,2017,39,20,73,59,24,37,26,35,46,53,69,61,48,52,48,50,82,80,92,29,63,64,20,22,44,37,71,68,72,10,13,13,10,9
180,75,France,70,75,Right,1,3,2,2019,22,Centre-Back,CB,2000000,summer,Ligue 1,2017,66,34,53,61,35,64,54,43,54,65,70,72,54,60,66,32,65,74,73,30,72,70,47,35,43,44,71,75,74,11,7,9,10,11
184,76,South Africa,70,75,Right,1,2,3,2023,24,Central Midfield,CM,2000000,summer,Ligue 1,2017,60,65,59,73,71,75,61,62,71,76,74,75,64,73,66,70,57,75,68,61,30,44,61,64,69,61,70,71,62,6,14,12,15,16
183,82,France,70,74,Right,1,2,3,2019,24,Centre-Forward,CF,10000000,summer,Ligue 1,2017,57,71,59,51,40,70,43,32,32,68,77,75,70,65,62,78,57,64,71,60,72,21,74,44,53,58,15,20,13,7,6,8,14,16
182,75,Poland,70,73,Right,1,3,3,2019,27,Central Midfield,CM,2000000,winter,Eredivisie,2017,61,64,48,73,59,71,69,66,71,72,69,68,67,72,70,65,64,73,54,63,51,57,67,71,50,76,43,44,35,11,16,12,11,14
194,87,Senegal,70,70,Right,1,3,2,2018,28,Defensive Midfield,DM,1000000,winter,Jupiler Pro League,2017,48,27,76,66,32,45,35,39,56,58,50,65,46,74,44,70,48,90,89,32,74,81,37,63,43,43,66,66,62,14,15,8,9,15
183,76,Italy,69,82,Left,1,2,2,2021,20,Defensive Midfield,DM,10000000,summer,Serie A,2017,62,39,60,74,52,68,66,54,70,74,55,65,71,63,75,66,58,79,79,59,58,63,43,68,52,66,60,70,64,13,14,9,14,16
185,75,England,69,82,Right,1,3,3,2018,19,Centre-Forward,CF,20000000,summer,Premier League,2017,54,69,62,71,67,73,54,42,58,76,78,75,73,54,70,68,69,65,68,59,31,22,64,63,71,52,24,15,22,9,15,14,9,10
194,82,Italy,69,81,Right,1,2,2,2017,21,Centre-Forward,CF,2000000,summer,Serie A,2017,26,71,72,60,65,66,62,26,33,74,55,65,56,53,55,73,70,70,90,56,38,13,65,52,60,56,11,17,11,6,13,8,10,14
171,69,France,69,80,Right,1,3,3,2017,20,Centre-Forward,CF,10000000,summer,Ligue 1,2017,63,69,57,64,59,74,61,55,57,68,84,79,84,70,79,69,60,58,58,53,39,26,73,62,67,48,29,34,33,11,12,7,8,14
179,82,Argentina,69,80,Right,1,3,3,2017,21,Attacking Midfield,AM,15000000,summer,Premier Liga,2017,64,65,60,65,73,70,49,40,64,69,74,76,80,65,69,74,61,82,70,71,48,20,66,64,67,55,15,23,16,11,14,14,14,10
186,74,France,69,79,Left,1,3,2,2017,21,Centre-Back,CB,5000000,summer,Ger Bundesliga,2017,42,30,68,59,37,47,41,32,67,50,67,69,46,64,64,42,76,72,68,24,72,65,30,43,41,53,67,73,70,12,7,7,7,8
184,78,Italy,69,78,Right,1,2,1,2017,23,Goalkeeper,GK,3000000,summer,Serie A,2017,15,12,12,26,13,13,11,12,25,21,41,37,35,59,43,19,74,43,55,17,33,19,15,42,31,59,16,11,12,77,65,51,61,76
184,86,France,69,78,Right,1,3,3,2019,23,Centre-Forward,CF,3500000,summer,Ligue 1,2017,33,72,64,59,58,61,60,36,40,65,66,69,65,61,55,76,73,68,85,62,59,29,67,52,73,64,16,17,17,16,12,14,16,9
172,67,Italy,69,77,Right,1,3,3,2018,23,Attacking Midfield,AM,1000000,summer,Serie A,2017,64,68,54,63,66,71,62,50,48,72,85,82,90,61,73,66,71,57,56,65,47,20,64,47,65,55,15,20,18,13,14,9,8,14
173,68,Mali,69,77,Right,1,2,2,2018,22,Left Winger,LW,1800000,summer,Premier Liga,2017,65,63,42,68,60,74,64,61,63,71,80,83,76,61,84,60,51,71,62,55,43,25,55,52,58,60,40,37,44,8,12,8,8,8
173,70,Hungary,69,77,Right,1,4,3,2017,23,Attacking Midfield,AM,1800000,summer,Ger Bundesliga,2017,65,58,44,71,48,71,72,51,67,63,77,69,78,71,81,55,63,66,64,65,77,49,64,67,58,59,61,65,59,7,12,7,6,12
180,82,Ivory Coast,69,76,Right,1,3,3,2019,24,Defensive Midfield,DM,1600000,summer,Laliga,2017,52,52,61,72,52,63,42,44,60,70,64,62,59,63,64,60,53,78,71,62,66,65,51,60,42,51,67,71,68,15,15,15,10,11
188,84,Germany,69,76,Right,1,3,2,2017,23,Defensive Midfield,DM,10000000,summer,Ger Bundesliga,2017,42,33,66,70,29,52,38,41,64,65,54,64,58,59,58,58,66,78,78,51,71,69,43,55,46,65,67,70,66,9,13,11,12,8
172,65,Italy,69,76,Left,1,2,3,2017,23,Right Winger,RW,1500000,summer,Serie A,2017,68,62,59,70,55,70,63,67,67,68,75,77,76,63,75,59,51,55,50,64,28,18,67,69,59,50,19,23,22,9,9,13,9,12
191,82,Nigeria,69,76,Right,1,3,2,2016,23,Centre-Back,CB,1050000,summer,Super Lig,2017,30,23,76,50,26,24,25,26,51,48,69,70,40,63,60,36,70,63,85,23,66,69,30,33,40,49,68,69,63,6,15,10,9,7
189,77,Belgium,69,76,Right,1,4,2,2017,22,Centre-Forward,CF,2000000,summer,Ligue 1,2017,58,68,72,68,58,68,36,29,51,71,67,42,68,62,56,72,65,56,77,58,49,19,73,50,59,48,20,18,22,13,10,8,12,7
189,77,Belgium,69,76,Right,1,4,2,2017,22,Centre-Forward,CF,1200000,summer,Ligue 1,2017,58,68,72,68,58,68,36,29,51,71,67,42,68,62,56,72,65,56,77,58,49,19,73,50,59,48,20,18,22,13,10,8,12,7
182,75,Russia,69,75,Right,1,3,2,2023,24,Central Midfield,CM,4000000,summer,Premier Liga,2017,60,60,51,75,46,72,53,53,67,73,78,71,74,59,75,65,60,70,75,50,70,68,60,61,61,63,68,62,63,15,16,13,7,8
191,80,Italy,69,74,Right,1,2,1,2018,26,Goalkeeper,GK,5000000,summer,Serie A,2017,12,20,12,22,20,18,16,11,20,22,58,61,65,62,34,16,74,34,60,16,31,11,14,49,16,39,18,18,16,78,59,53,67,76
183,79,Norway,69,74,Right,1,3,3,2017,25,Defensive Midfield,DM,1000000,winter,Allsvenskan,2017,64,63,47,69,62,71,66,64,67,72,72,68,73,69,65,71,61,79,70,66,55,58,67,70,74,77,49,55,53,9,11,16,14,8
182,70,Scotland,69,74,Left,1,3,3,2018,26,Central Midfield,CM,1200000,winter,Scottish Premiership,2017,54,63,58,69,56,67,63,67,68,70,74,70,73,69,61,78,61,71,70,68,47,48,67,68,71,74,41,49,43,8,14,15,14,9
186,83,Germany,69,74,Left,1,3,2,2017,25,Left-Back,LB,1000000,summer,Ger Bundesliga,2017,69,52,65,65,59,69,74,73,59,68,73,78,69,56,65,81,73,79,73,66,70,59,48,49,50,62,65,70,68,11,13,7,11,10
186,83,Germany,69,74,Left,1,3,2,2017,25,Left-Back,LB,1000000,summer,Superliga,2017,69,52,65,65,59,69,74,73,59,68,73,78,69,56,65,81,73,79,73,66,70,59,48,49,50,62,65,70,68,11,13,7,11,10
193,79,Greece,69,74,Right,1,3,2,2019,23,Centre-Back,CB,3000000,summer,Jupiler Pro League,2017,33,36,67,50,34,40,31,35,45,46,60,67,51,60,48,55,74,71,77,44,70,66,46,40,43,61,70,75,71,5,12,14,13,11
193,79,Greece,69,74,Right,1,3,2,2019,23,Centre-Back,CB,3000000,summer,Super League 1,2017,33,36,67,50,34,40,31,35,45,46,60,67,51,60,48,55,74,71,77,44,70,66,46,40,43,61,70,75,71,5,12,14,13,11
178,74,Germany,69,73,Right,1,3,3,2017,25,Centre-Forward,CF,1300000,summer,Premier League,2017,59,71,57,65,68,66,67,46,45,65,83,82,77,67,76,72,80,68,67,65,41,23,68,54,68,65,20,21,24,12,12,7,8,8
175,71,Norway,69,73,Right,1,4,2,2018,23,Centre-Forward,CF,1500000,summer,Austria Bundesliga,2017,53,63,63,59,61,66,63,44,48,70,79,80,80,67,82,74,85,83,75,62,81,37,68,58,67,69,37,29,24,13,14,12,11,9
179,75,Russia,69,73,Left,1,4,3,2019,24,Left Winger,LW,1000000,summer,Premier Liga,2017,70,58,52,68,50,71,47,44,63,72,72,73,63,60,68,67,56,78,66,56,57,47,58,67,58,48,42,47,61,10,8,12,9,11
184,72,Italy,69,69,Right,1,3,2,2018,28,Centre-Forward,CF,1700000,summer,Serie A,2017,39,74,67,52,54,64,55,56,39,70,66,63,60,69,61,68,34,56,63,57,48,26,73,37,65,53,17,17,16,15,10,7,11,16
198,99,Germany,69,69,Right,1,4,1,2018,29,Goalkeeper,GK,2000000,summer,Ger Bundesliga,2017,10,8,25,39,9,15,14,17,35,17,32,48,30,72,28,21,67,37,82,19,40,30,6,52,23,60,23,15,28,70,65,68,69,68
172,69,England,68,84,Right,1,3,3,2017,21,Centre-Forward,CF,14000000,summer,Premier League,2017,45,71,57,59,56,67,68,61,55,64,92,87,76,61,88,65,75,72,58,67,78,36,70,48,68,66,20,17,21,10,13,13,12,7
172,69,England,68,84,Right,1,3,3,2017,20,Centre-Forward,CF,14000000,winter,Premier League,2017,45,71,57,59,56,67,68,61,55,64,92,87,76,61,88,65,75,72,58,67,78,36,70,48,68,66,20,17,21,10,13,13,12,7
188,74,Scotland,68,84,Right,1,3,3,2021,20,Centre-Forward,CF,15200000,summer,Premier League,2017,61,66,43,62,48,70,62,38,55,69,89,87,84,60,67,65,43,70,73,47,34,34,64,54,42,64,36,38,27,13,11,7,7,15
167,58,England,68,83,Left,1,2,3,2020,21,Right Winger,RW,3200000,summer,Premier League,2017,57,57,46,66,52,78,56,49,60,70,82,78,91,62,90,58,49,57,30,60,38,21,58,67,62,64,22,18,19,12,7,8,7,12
167,58,England,68,83,Left,1,2,3,2020,20,Right Winger,RW,3200000,summer,Scottish Premiership,2017,57,57,46,66,52,78,56,49,60,70,82,78,91,62,90,58,49,57,30,60,38,21,58,67,62,64,22,18,19,12,7,8,7,12
173,66,Turkey,68,83,Left,1,3,3,2021,20,Right Winger,RW,14250000,summer,Serie A,2017,57,66,58,68,53,67,54,45,63,66,76,77,73,71,72,67,53,74,58,44,27,29,66,64,64,61,24,33,30,9,13,7,9,8
191,83,England,68,82,Right,1,4,2,2021,22,Central Midfield,CM,25000000,summer,Premier League,2017,36,61,57,75,31,68,31,31,65,70,69,70,58,55,71,51,60,76,71,47,52,62,68,67,45,71,64,67,61,11,7,12,15,13
191,83,England,68,82,Right,1,4,2,2021,21,Central Midfield,CM,25000000,summer,Premier League,2017,36,61,57,75,31,68,31,31,65,70,69,70,58,55,71,51,60,76,71,47,52,62,68,67,45,71,64,67,61,11,7,12,15,13
178,76,Germany,68,82,Right,1,4,3,2020,22,Left Winger,LW,2000000,summer,Ger Bundesliga,2017,69,57,37,70,58,69,72,70,61,65,90,83,81,61,76,68,69,68,57,59,41,27,63,68,61,53,24,25,19,13,11,15,7,10
180,68,England,68,81,Right,1,4,3,2019,20,Attacking Midfield,AM,1200000,summer,Premier League,2017,57,62,51,66,50,71,64,65,65,73,72,75,63,55,69,69,55,54,56,66,47,31,60,67,57,69,50,46,49,7,16,9,11,16
185,80,England,68,80,Right,1,3,2,2018,22,Defensive Midfield,DM,6300000,summer,Premier League,2017,42,37,66,72,29,66,51,38,65,73,72,68,76,69,58,71,71,68,69,67,65,68,52,69,49,69,65,68,62,12,9,15,8,8
169,72,England,68,80,Right,1,3,2,2018,23,Central Midfield,CM,18000000,summer,Premier League,2017,59,49,46,74,40,62,58,51,66,66,69,68,74,58,85,58,56,74,65,53,77,61,55,66,49,66,58,70,64,7,12,14,10,11
178,70,Switzerland,68,80,Right,1,3,2,2017,21,Right-Back,RB,1000000,summer,Ligue 1,2017,60,52,58,59,35,66,43,37,46,66,90,87,61,64,63,73,58,72,73,60,66,64,53,46,53,57,61,66,66,6,10,8,14,8
178,70,Switzerland,68,80,Right,1,3,2,2017,21,Right-Back,RB,1000000,summer,Scottish Premiership,2017,60,52,58,59,35,66,43,37,46,66,90,87,61,64,63,73,58,72,73,60,66,64,53,46,53,57,61,66,66,6,10,8,14,8
194,86,England,68,78,Right,1,2,1,2017,25,Goalkeeper,GK,10000000,summer,Premier League,2017,17,11,17,27,15,16,16,17,35,18,33,36,37,54,27,24,45,21,60,16,24,17,11,41,42,22,13,17,20,70,71,67,63,73
180,75,Italy,68,77,Right,1,3,2,2017,22,Centre-Back,CB,4500000,summer,Serie A,2017,25,23,69,51,34,44,22,21,47,56,68,67,61,52,64,58,88,58,67,40,65,69,22,32,36,60,68,70,67,3,3,3,3,3
181,71,Netherlands,68,76,Right,1,3,2,2017,22,Right-Back,RB,1500000,summer,Jupiler Pro League,2017,64,22,66,65,32,63,47,47,61,64,69,71,68,64,68,44,70,82,62,25,73,68,54,53,57,63,68,66,64,11,10,7,12,13
180,65,Algeria,68,76,Right,1,4,3,2020,24,Attacking Midfield,AM,1800000,summer,Laliga,2017,70,62,42,65,54,75,63,64,53,67,72,75,76,53,70,81,61,61,43,67,69,26,62,72,48,58,42,32,39,6,15,10,12,9
180,65,Algeria,68,76,Right,1,4,3,2020,24,Attacking Midfield,AM,1800000,winter,Ligue 1,2017,70,62,42,65,54,75,63,64,53,67,72,75,76,53,70,81,61,61,43,67,69,26,62,72,48,58,42,32,39,6,15,10,12,9
175,63,Italy,68,76,Left,1,3,2,2017,23,Right Winger,RW,3000000,summer,Serie A,2017,68,60,41,65,49,70,47,42,57,69,79,79,80,66,74,63,35,63,39,62,58,47,60,67,53,61,41,49,49,13,11,12,5,6
190,83,Benin,68,76,Right,1,3,2,2017,22,Centre-Forward,CF,13000000,summer,Premier League,2017,40,72,77,58,55,65,43,41,44,69,67,64,63,62,54,63,64,61,79,57,67,42,66,55,65,54,43,35,40,14,15,6,12,15
181,74,Russia,68,75,Right,1,3,2,2019,25,Right-Back,RB,1000000,winter,Premier Liga,2017,63,34,61,67,28,65,35,41,62,65,72,74,57,55,64,32,57,73,59,28,54,67,50,37,42,44,70,71,68,8,11,15,12,10
172,71,France,68,75,Left,1,2,2,2017,24,Right-Back,RB,6000000,summer,Ligue 1,2017,63,29,53,61,34,59,54,33,47,62,76,75,74,66,78,49,73,72,55,26,59,67,59,46,38,53,65,68,70,15,8,16,10,13
190,89,Denmark,68,75,Right,1,3,2,2018,21,Centre-Back,CB,1750000,summer,Serie A,2017,36,46,62,62,33,53,40,36,67,55,68,69,54,69,58,47,80,61,80,44,58,70,28,53,44,65,65,68,67,13,7,9,15,14
183,78,Netherlands,68,75,Right,1,2,4,2020,21,Left Winger,LW,2000000,winter,Eredivisie,2017,65,61,58,63,66,79,68,34,46,74,82,83,77,49,70,74,65,61,63,68,66,23,59,56,45,54,20,22,23,15,16,8,10,16
190,83,Netherlands,68,75,Right,1,3,3,2017,21,Central Midfield,CM,9000000,summer,Eredivisie,2017,67,58,59,71,65,63,76,74,73,70,63,70,62,64,50,78,66,71,78,73,74,53,58,65,58,55,52,64,57,6,13,8,8,13
175,75,Norway,68,74,Right,1,3,2,2019,24,Centre-Forward,CF,1600000,summer,Austria Bundesliga,2017,58,69,56,61,55,72,65,45,46,74,84,82,84,55,72,73,76,62,67,62,72,43,65,43,52,63,39,29,19,15,6,9,7,15
198,93,Belgium,68,74,Left,1,3,2,2019,23,Centre-Forward,CF,2500000,summer,Jupiler Pro League,2017,53,68,74,57,61,64,46,48,37,62,62,69,52,67,32,67,67,65,87,58,58,28,62,52,59,64,18,29,16,12,13,8,11,9
189,83,Sweden,68,74,Right,1,3,3,2019,25,Centre-Forward,CF,2750000,summer,Jupiler Pro League,2017,46,69,71,74,68,64,48,35,59,63,50,65,65,68,45,64,88,68,85,58,69,20,67,71,58,65,28,25,20,11,16,11,12,8
189,83,Sweden,68,74,Right,1,3,3,2019,25,Centre-Forward,CF,2200000,summer,Jupiler Pro League,2017,46,69,71,74,68,64,48,35,59,63,50,65,65,68,45,64,88,68,85,58,69,20,67,71,58,65,28,25,20,11,16,11,12,8
189,83,Sweden,68,74,Right,1,3,3,2019,25,Centre-Forward,CF,2200000,summer,Ligue 1,2017,46,69,71,74,68,64,48,35,59,63,50,65,65,68,45,64,88,68,85,58,69,20,67,71,58,65,28,25,20,11,16,11,12,8
188,86,Switzerland,68,74,Right,1,3,3,2018,22,Centre-Forward,CF,1500000,summer,Super League,2017,45,67,70,63,52,61,40,35,61,68,63,65,59,62,48,71,71,56,87,55,29,26,70,62,62,38,22,20,16,10,14,7,16,14
188,74,England,68,71,Left,1,5,3,2018,26,Central Midfield,CM,16300000,summer,Premier League,2017,67,66,60,68,61,67,64,63,51,67,69,75,64,59,61,64,70,91,63,64,56,55,62,68,65,68,53,55,51,6,9,9,8,6
180,74,Denmark,68,70,Right,1,3,2,2018,26,Right-Back,RB,1600000,summer,Serie A,2017,62,58,42,61,63,63,61,51,61,65,82,84,72,63,72,58,75,81,71,59,77,68,56,59,50,62,63,65,63,7,8,12,7,9
170,74,Germany,67,84,Right,1,4,3,2019,19,Right-Back,RB,1500000,summer,Ger Bundesliga,2017,67,57,43,68,46,68,66,66,55,71,77,69,78,61,86,62,76,76,68,53,69,58,58,54,57,56,63,67,65,10,11,10,16,9
179,66,France,67,84,Right,1,3,4,2019,20,Attacking Midfield,AM,8000000,summer,Ger Bundesliga,2017,49,57,51,73,63,77,70,54,71,64,69,62,75,56,55,66,57,40,36,65,42,31,59,64,52,60,29,48,42,15,13,10,13,6
182,76,Albania,67,83,Right,1,3,3,2017,20,Centre-Forward,CF,1200000,summer,Serie A,2017,41,66,64,52,62,63,42,57,39,69,66,67,54,68,78,66,64,59,74,50,43,12,69,49,66,53,18,14,21,7,10,8,8,14
173,67,France,67,82,Right,1,4,4,2017,20,Left Winger,LW,24000000,summer,Ligue 1,2017,64,61,53,66,59,77,65,46,57,74,86,84,85,68,84,69,55,58,45,49,36,15,64,59,47,47,23,16,22,10,9,12,7,7
173,67,France,67,82,Right,1,4,4,2017,20,Left Winger,LW,10000000,summer,Ligue 1,2017,64,61,53,66,59,77,65,46,57,74,86,84,85,68,84,69,55,58,45,49,36,15,64,59,47,47,23,16,22,10,9,12,7,7
183,70,England,67,81,Left,1,2,2,2019,22,Left-Back,LB,13000000,summer,Premier League,2017,70,36,56,59,37,64,63,62,55,61,77,78,72,57,65,34,61,68,63,38,61,63,49,40,51,54,64,69,68,10,15,8,11,14
185,72,DR Congo,67,81,Right,1,2,2,2017,20,Centre-Back,CB,3500000,summer,Premier League,2017,33,26,68,65,37,58,36,37,49,48,73,77,62,60,65,46,77,66,74,34,72,62,31,35,50,52,66,66,67,5,8,5,13,12
185,77,France,67,81,Right,1,3,3,2018,19,Left Winger,LW,3500000,summer,Serie A,2017,61,65,65,67,61,71,62,44,63,65,86,85,62,61,65,63,61,70,61,65,50,11,63,62,61,61,24,25,26,14,10,10,8,12
183,70,Argentina,67,80,Right,1,2,2,2021,21,Centre-Back,CB,16000000,summer,Premier Liga,2017,45,28,61,53,36,60,36,34,47,58,71,69,57,62,61,40,70,56,70,25,64,64,45,31,42,44,73,68,67,6,11,12,14,8
179,63,Norway,67,80,Right,1,4,4,2017,19,Left Winger,LW,1500000,summer,Serie A,2017,64,63,33,55,50,69,57,38,36,70,90,90,83,55,74,68,48,70,43,51,40,30,64,56,53,56,21,27,31,7,11,8,12,14
187,77,Belgium,67,80,Left,1,4,3,2017,19,Right Winger,RW,15000000,summer,Jupiler Pro League,2017,66,56,26,63,58,76,54,49,61,71,83,78,87,61,76,63,68,54,35,62,28,23,51,57,45,56,12,21,23,9,7,14,11,12
187,77,Belgium,67,80,Left,1,4,3,2017,20,Right Winger,RW,15000000,winter,Jupiler Pro League,2017,66,56,26,63,58,76,54,49,61,71,83,78,87,61,76,63,68,54,35,62,28,23,51,57,45,56,12,21,23,9,7,14,11,12
187,77,Belgium,67,80,Left,1,4,3,2017,20,Right Winger,RW,2600000,winter,Jupiler Pro League,2017,66,56,26,63,58,76,54,49,61,71,83,78,87,61,76,63,68,54,35,62,28,23,51,57,45,56,12,21,23,9,7,14,11,12
187,77,Belgium,67,80,Left,1,4,3,2017,20,Right Winger,RW,5000000,winter,Premier League,2017,66,56,26,63,58,76,54,49,61,71,83,78,87,61,76,63,68,54,35,62,28,23,51,57,45,56,12,21,23,9,7,14,11,12
190,75,Greece,67,80,Right,1,3,2,2018,19,Centre-Back,CB,17500000,summer,Ger Bundesliga,2017,40,26,63,63,26,44,31,29,61,60,68,70,55,60,51,60,69,65,69,33,68,68,37,42,33,44,69,66,63,14,9,11,6,7
171,65,France,67,79,Right,1,2,3,2019,22,Centre-Forward,CF,1500000,summer,Ligue 1,2017,61,68,61,69,60,72,46,29,59,70,76,80,77,62,85,67,53,52,42,55,43,22,66,44,61,52,19,15,14,11,9,12,12,14
178,74,Greece,67,79,Right,1,4,3,2017,20,Right Winger,RW,4000000,summer,Ger Bundesliga,2017,42,66,58,62,63,74,47,41,38,71,77,74,78,69,77,61,69,75,59,62,56,20,63,50,69,56,23,18,24,8,14,12,15,11
178,70,Scotland,67,78,Left,1,3,3,2019,22,Attacking Midfield,AM,10000000,summer,Scottish Premiership,2017,57,55,51,68,45,69,59,54,64,68,74,75,72,59,72,60,65,70,51,57,54,43,61,66,51,65,34,46,46,13,9,12,7,8
178,70,Scotland,67,78,Left,1,3,3,2019,23,Attacking Midfield,AM,10000000,summer,Scottish Premiership,2017,57,55,51,68,45,69,59,54,64,68,74,75,72,59,72,60,65,70,51,57,54,43,61,66,51,65,34,46,46,13,9,12,7,8
180,68,Tunisia,67,78,Left,1,3,3,2021,22,Attacking Midfield,AM,2000000,summer,Ligue 1,2017,64,48,34,67,43,68,75,67,56,72,72,72,77,53,69,61,57,46,49,50,42,28,71,70,49,56,37,32,38,12,14,11,14,9
177,66,France,67,77,Right,1,3,2,2019,23,Central Midfield,CM,3500000,summer,Ligue 1,2017,60,59,50,72,50,65,57,69,68,72,71,64,61,60,65,60,71,62,58,58,60,63,67,65,51,57,52,54,51,14,7,15,11,15
180,67,Italy,67,77,Left,1,3,3,2019,22,Attacking Midfield,AM,2200000,summer,Serie A,2017,66,50,53,70,54,73,68,69,60,73,75,77,75,60,73,66,56,69,58,65,40,38,64,59,58,62,24,38,38,8,6,12,7,15
194,90,Norway,67,76,Left,1,3,2,2020,22,Centre-Forward,CF,16000000,winter,Premier League,2017,51,70,70,60,63,60,61,51,51,63,69,69,47,55,61,70,62,64,83,62,50,19,60,55,63,65,20,21,21,15,12,8,15,8
194,90,Norway,67,76,Left,1,3,2,2020,21,Centre-Forward,CF,14000000,summer,Superliga,2017,51,70,70,60,63,60,61,51,51,63,69,69,47,55,61,70,62,64,83,62,50,19,60,55,63,65,20,21,21,15,12,8,15,8
191,80,Estonia,67,76,Left,1,3,2,2017,24,Centre-Back,CB,1000000,summer,Eredivisie,2017,55,50,59,69,30,61,64,32,63,64,62,57,57,68,70,58,73,77,85,57,70,66,55,58,54,63,63,64,61,12,15,14,12,6
186,78,France,67,75,Right,1,3,2,2017,22,Centre-Back,CB,3500000,summer,Jupiler Pro League,2017,58,18,62,64,32,52,49,23,67,57,76,82,67,63,51,50,84,80,70,26,57,66,56,63,36,60,67,65,66,12,14,14,14,9
180,66,Belgium,67,75,Right,1,3,2,2018,22,Central Midfield,CM,1500000,summer,Jupiler Pro League,2017,68,47,50,70,64,63,37,40,71,68,60,38,67,65,72,68,55,71,59,47,58,68,61,67,42,63,58,66,63,12,10,10,9,13
182,76,France,67,74,Left,1,3,2,2017,22,Centre-Back,CB,1000000,summer,Ligue 1,2017,65,32,62,59,33,62,41,39,52,62,72,68,58,60,62,33,71,71,69,28,62,62,47,43,42,46,69,66,70,10,9,12,9,14
185,80,Hungary,67,74,Right,1,3,3,2019,22,Central Midfield,CM,1000000,summer,Ger Bundesliga,2017,66,57,54,70,59,70,63,63,64,72,65,67,71,65,62,65,66,55,58,56,47,41,58,68,59,59,44,42,40,14,7,12,15,6
178,68,Ivory Coast,67,74,Left,1,3,4,2019,22,Right Winger,RW,18000000,summer,Ligue 1,2017,46,48,37,49,39,81,64,58,41,76,85,79,89,74,70,57,59,54,53,46,30,25,73,44,49,54,19,11,13,11,14,11,6,8
