club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
Bursaspor,William Troost-Ekong,23.0,Nigeria,Centre-Back,CB,2500000.0,KAA Gent,Belgium,1050000.0,in,summer,Super Lig,2017,False,,william troost-ekong
Bursaspor,Yusuf Erdoğan,25.0,Turkey,Left Winger,LW,,Trabzonspor,Turkey,1000000.0,in,summer,Super Lig,2017,False,,yusuf erdogan
Fenerbahce,Giuliano,27.0,Brazil,Central Midfield,CM,1200000.0,Zenit S-Pb,Russia,7000000.0,in,summer,Super Lig,2017,False,,giuliano
Fenerbahce,Roberto Soldado,32.0,Spain,Centre-Forward,CF,,Villarreal,Spain,5000000.0,in,summer,Super Lig,2017,False,,roberto soldado
Fenerbahce,Nabil Dirar,31.0,Morocco,Right Winger,RW,,Monaco,France,3500000.0,in,summer,Super Lig,2017,False,,nabil dirar
Fenerbahce,Mathieu Valbuena,32.0,France,Attacking Midfield,AM,,Olympique Lyon,France,1500000.0,in,summer,Super Lig,2017,False,,mathieu valbuena
Galatasaray,Younès Belhanda,27.0,Morocco,Attacking Midfield,AM,2000000.0,Dynamo Kyiv,Ukraine,10000000.0,in,summer,Super Lig,2017,False,,younes belhanda
Galatasaray,Maicon,28.0,Brazil,Centre-Back,CB,,São Paulo,Brazil,8000000.0,in,summer,Super Lig,2017,False,,maicon
Galatasaray,Badou Ndiaye,26.0,Senegal,Central Midfield,CM,1200000.0,Osmanlispor,Turkey,7500000.0,in,summer,Super Lig,2017,False,,badou ndiaye
Galatasaray,Fernando,30.0,Brazil,Defensive Midfield,DM,3000000.0,Man City,England,6000000.0,in,summer,Super Lig,2017,False,,fernando
Galatasaray,Mariano,31.0,Brazil,Right-Back,RB,,Sevilla FC,Spain,4500000.0,in,summer,Super Lig,2017,False,,mariano
Galatasaray,Sofiane Feghouli,27.0,Algeria,Defensive Midfield,DM,,West Ham,England,4250000.0,in,summer,Super Lig,2017,False,,sofiane feghouli
Galatasaray,Bafétimbi Gomis,31.0,France,Centre-Forward,CF,,Swansea,England,2500000.0,in,summer,Super Lig,2017,False,,bafetimbi gomis
Göztepe,André Poko,24.0,Gabon,Defensive Midfield,DM,1000000.0,Karabükspor,Turkey,1400000.0,in,winter,Super Lig,2017,False,,andre poko
Kayserispor,Fernando Boldrin,28.0,Brazil,Attacking Midfield,AM,,FCSB,Romania,1200000.0,in,summer,Super Lig,2017,False,,fernando boldrin
Konyaspor,Petar Filipovic,26.0,Germany,Centre-Back,CB,,Austria Vienna,Austria,1250000.0,in,summer,Super Lig,2017,False,,petar filipovic
Konyaspor,Adis Jahovic,30.0,North Macedonia,Centre-Forward,CF,,Göztepe,Turkey,1500000.0,in,winter,Super Lig,2017,False,,adis jahovic
Trabzonspor,Juraj Kucka,30.0,Slovakia,Central Midfield,CM,1200000.0,AC Milan,Italy,5000000.0,in,summer,Super Lig,2017,False,,juraj kucka
Trabzonspor,Burak Yılmaz,32.0,Turkey,Centre-Forward,CF,,BJ Guoan,China,4000000.0,in,summer,Super Lig,2017,False,,burak yilmaz
Trabzonspor,José Sosa,32.0,Argentina,Central Midfield,CM,,AC Milan,Italy,3400000.0,in,winter,Super Lig,2017,False,,jose sosa
Trabzonspor,Filip Novak,27.0,Czech Republic,Left-Back,LB,,FC Midtjylland,Denmark,1900000.0,in,winter,Super Lig,2017,False,,filip novak
FK Partizan Belgrade,Seydouba Soumah,26.0,Guinea,Attacking Midfield,AM,,Slo. Bratislava,Slovakia,1650000.0,in,summer,Super Liga Srbije,2017,False,,seydouba soumah
Red Star Belgrade,Nemanja Radonjić,21.0,Serbia,Left Winger,LW,4000000.0,AS Roma,Italy,3000000.0,in,summer,Super Liga Srbije,2017,False,,nemanja radonjic
Bröndby IF,Hany Mukhtar,22.0,Germany,Attacking Midfield,AM,12000000.0,Benfica,Portugal,1500000.0,in,summer,Superliga,2017,False,,hany mukhtar
Bröndby IF,Lasse Vigen,22.0,Denmark,Central Midfield,CM,,Fulham,England,1500000.0,in,summer,Superliga,2017,False,,lasse vigen
FC Copenhagen,Pieros Sotiriou,24.0,Cyprus,Centre-Forward,CF,1400000.0,APOEL Nicosia,Cyprus,2500000.0,in,summer,Superliga,2017,False,,pieros sotiriou
FC Copenhagen,Michael Lüftner,23.0,Czech Republic,Centre-Back,CB,,Slavia Prague,Czech Republic,1500000.0,in,summer,Superliga,2017,False,,michael luftner
FC Copenhagen,Denis Vavro,21.0,Slovakia,Centre-Back,CB,3000000.0,MSK Zilina,Slovakia,1400000.0,in,summer,Superliga,2017,False,,denis vavro
FC Copenhagen,Pierre Bengtsson,29.0,Sweden,Left-Back,LB,,1.FSV Mainz 05,Germany,1000000.0,in,summer,Superliga,2017,False,,pierre bengtsson
FC Copenhagen,Viktor Fischer,23.0,Denmark,Left Winger,LW,,1.FSV Mainz 05,Germany,2700000.0,in,winter,Superliga,2017,False,,viktor fischer
FC Copenhagen,Robert Skov,21.0,Denmark,Left Midfield,LM,6500000.0,Silkeborg IF,Denmark,1000000.0,in,winter,Superliga,2017,False,,robert skov
NK Osijek,Mirko Maric,22.0,Croatia,Centre-Forward,CF,,Videoton FC,Hungary,1500000.0,in,summer,Supersport Hnl,2017,False,,mirko maric
